course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
GEND GR9322,SEMINAR-GENETICS & DEVELOPMENT,"Open only to students in the department. Presentation of selected research topics.
",,12:00pm,1:00pm,14355,Morningside,G9322-20211-001,SEMINAR-GENETICS & DEVELO,Genetics and Development,GEND,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GEND/G9322-20211-001/,To be announced,,"Engineering:Graduate
GSAS
SIPA",1,,F,20211GEND9322G001,SEMINAR
GEND GR9355,SPECIAL RESEARCH,"Prerequisite: member of the departments permission
",,,,14356,Morningside,G9355-20211-001,,Genetics and Development,GEND,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GEND/G9355-20211-001/,,,"Engineering:Graduate
GSAS
SIPA",1-11,,,20211GEND9355G001,RESEARCH SEM
GEND GU4027,PRINCIPLES OF DEVELOPMNTL BIOL,"Required for first-year Genetics and Development students. Open to students from all departments, but students from outside the Genetics Department should consult the instructor before registering. The course emphasizes the molecular control of vertebrate embryogenesis. Divided into three main areas: early embryogenesis, developmental neurobiology, and the development and differentiation of specialized organs or lineages. A combination of faculty lectures and presentations by participating students.
",,3:00pm,4:00pm,14352,Morningside,G4027-20211-001,,Genetics and Development,GEND,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GEND/G4027-20211-001/,To be announced,,"Barnard College
Columbia College
Engineering:Graduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",3,,R,20211GEND4027G001,LECTURE
GEND GU4502,METHDS IN GENETICS & DEVELPMNT,"Open only to students in the department. A survey of laboratory methods used in research. Students rotate through the major laboratories of the department.
",,,,14353,Morningside,G4502-20211-001,METHDS IN GENETICS & DEVE,Genetics and Development,GEND,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GEND/G4502-20211-001/,,,"Barnard College
Columbia College
Engineering:Graduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",4,,,20211GEND4502G001,LABORATORY
GERM BC3022,VIENNA STORIES,"Prerequisites: (GERM UN3002) Students explore film, podcasts and digital technology as tools for analyzing culture, language and identity. Integrated in this course is an in-person, on-site segment involving faculty leading study abroad in one of Europe’s most diverse cities: Vienna, Austria. During a one-week stay in Vienna during the spring break, students will put their German-language, filming and digital technology skills to use and gather ethnographic material to produce a short German-language documentary film on identity, the notion of homeland, and stereotypes. Live encounters with native Viennese as well as with recent migrants from Turkey, Ukraine, Poland, former Yugoslavia, and/or Syria in formal and informal settings and a field study project will serve as the main sources for the video. After the on-site and out-of-classroom segment, students will edit their film material and present the final video in the class, Advanced German II: Vienna now and then, which will take place during the same semester. A course website will be created to host final video projects for future reference. Student videos will thereby serve as authentic classroom material for German courses at Barnard and elsewhere. This course includes a one-week study abroad project in Vienna during spring break.  
Due to Barnard's COVID 19 travel abroad restrictions, the originally planned study abroad week during the spring break 2021 will not take place in Vienna. Instead the interviews with migrants living in Vienna will be conducted online over Zoom during the spring break of 2021. A non-obligatory one week non-credit experiential program in Vienna in connection with this course might be offered April 24th- May1st, 2021 depending on Barnard's study abroad regulations for the summer.

",Irene Motyl,4:10pm,6:00pm,00034,Barnard College,X3022-20211-001,,German @Barnard,GERM,http://culpa.info/professors/1002,silver,14.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/X3022-20211-001/,To be announced,,,3,GERM UN3002,W,20211GERM3022X001,COLLOQUIA
GERM BC3057,CLOSE-UPS:GERM LIT/PHOTO (ENG),,Erk Grimm,10:10am,11:25am,00275,Barnard College,X3057-20211-001,,German @Barnard,GERM,http://culpa.info/professors/1828,silver,9.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/X3057-20211-001/,To be announced,,,3,,MW,20211GERM3057X001,LECTURE
GERM GR6550,POSTWAR AUSTRIAN LIT (GERM),,Mark M Anderson,10:10am,12:00pm,10271,Morningside,G6550-20211-001,POSTWAR AUSTRIAN LIT (GER,Germanic Languages,GERM,http://culpa.info/professors/282,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/G6550-20211-001/,ONLINE ONLY,,,3,,F,20211GERM6550G001,SEMINAR
GERM GU4998,SUPERVISED INDIVIDUAL RESEARCH,,Claudia Breger,,,10270,Morningside,W4998-20211-001,SUPERVISED INDIVIDUAL RES,Germanic Languages,GERM,http://culpa.info/professors/13597,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/W4998-20211-001/,,,,3,,,20211GERM4998W001,INDEPENDENT
GERM UN1101,ELEMENTARY GERMAN I,"Upon completion of the course, students understand, speak, read, and write German at a level enabling them to communicate with native speakers about their background, family, daily activities, student life, work, and living quarters. Daily assignments and laboratory work.
",Isabelle D Egger,8:40am,9:55am,10254,Morningside,V1101-20211-001,,Germanic Languages,GERM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/V1101-20211-001/,To be announced,,,4,,TRF,20211GERM1101V001,LANGUAGE
GERM UN1101,ELEMENTARY GERMAN I,"Upon completion of the course, students understand, speak, read, and write German at a level enabling them to communicate with native speakers about their background, family, daily activities, student life, work, and living quarters. Daily assignments and laboratory work.
",Jutta Schmiers-Heller,11:40am,12:55pm,10255,Morningside,V1101-20211-002,,Germanic Languages,GERM,http://culpa.info/professors/1374,silver,14.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/V1101-20211-002/,To be announced,,,4,,MWR,20211GERM1101V002,LANGUAGE
GERM UN1101,ELEMENTARY GERMAN I,"Upon completion of the course, students understand, speak, read, and write German at a level enabling them to communicate with native speakers about their background, family, daily activities, student life, work, and living quarters. Daily assignments and laboratory work.
",Jutta Schmiers-Heller,2:40pm,3:55pm,10256,Morningside,V1101-20211-003,,Germanic Languages,GERM,http://culpa.info/professors/1374,silver,14.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/V1101-20211-003/,To be announced,,,4,,MWR,20211GERM1101V003,LANGUAGE
GERM UN1102,ELEMENTARY GERMAN II,"Prerequisites: GERM UN1101 or the equivalent. Students expand their communication skills to include travel, storytelling, personal well-being, basic economics, and recent historical events. Daily assignments and laboratory work.
",Luca A Arens,8:40am,9:55am,10257,Morningside,V1102-20211-001,,Germanic Languages,GERM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/V1102-20211-001/,To be announced,,,4,GERM UN1101,TRF,20211GERM1102V001,LANGUAGE
GERM UN1102,ELEMENTARY GERMAN II,"Prerequisites: GERM UN1101 or the equivalent. Students expand their communication skills to include travel, storytelling, personal well-being, basic economics, and recent historical events. Daily assignments and laboratory work.
",Skye S Savage,11:40am,12:55pm,10258,Morningside,V1102-20211-002,,Germanic Languages,GERM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/V1102-20211-002/,To be announced,,,4,GERM UN1101,MWR,20211GERM1102V002,LANGUAGE
GERM UN1102,ELEMENTARY GERMAN II,"Prerequisites: GERM UN1101 or the equivalent. Students expand their communication skills to include travel, storytelling, personal well-being, basic economics, and recent historical events. Daily assignments and laboratory work.
",Carl L Claussen,2:40pm,3:55pm,10259,Morningside,V1102-20211-003,,Germanic Languages,GERM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/V1102-20211-003/,To be announced,,,4,GERM UN1101,MWR,20211GERM1102V003,LANGUAGE
GERM UN1102,ELEMENTARY GERMAN II,"Prerequisites: GERM UN1101 or the equivalent. Students expand their communication skills to include travel, storytelling, personal well-being, basic economics, and recent historical events. Daily assignments and laboratory work.
",Nathaniel R Wagner,6:10pm,8:00pm,13329,Morningside,V1102-20211-004,,Germanic Languages,GERM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/V1102-20211-004/,To be announced,,,4,GERM UN1101,TR,20211GERM1102V004,LANGUAGE
GERM UN1114,ELEMENTARY GERMAN READING II,"Prerequisites: GERM V1113 or the equivalent. This course does not fulfill any part of the language requirement for the bachelors degree. Intensive readings of graded expository texts, with review of the essentials of German grammar.
",Silja Weber,10:10am,11:25am,10260,Morningside,F1114-20211-001,ELEMENTARY GERMAN READING,Germanic Languages,GERM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/F1114-20211-001/,To be announced,,,2,GERM V1113,TR,20211GERM1114F001,LECTURE
GERM UN2101,INTERMEDIATE GERMAN I,"Prerequisites: GERM UN1102 or the equivalent. Complete grammar review through regular exercises. Wide range of texts are used for close and rapid reading and writing exercises. Practice in conversation aims at enlarging the vocabulary necessary for daily communication.
",Didi Tal,11:40am,12:55pm,10261,Morningside,V2101-20211-001,,Germanic Languages,GERM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/V2101-20211-001/,To be announced,,,4,GERM UN1102,MWR,20211GERM2101V001,LANGUAGE
GERM UN2101,INTERMEDIATE GERMAN I,"Prerequisites: GERM UN1102 or the equivalent. Complete grammar review through regular exercises. Wide range of texts are used for close and rapid reading and writing exercises. Practice in conversation aims at enlarging the vocabulary necessary for daily communication.
",Xiran Lu,6:10pm,8:00pm,10262,Morningside,V2101-20211-002,,Germanic Languages,GERM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/V2101-20211-002/,To be announced,,,4,GERM UN1102,TR,20211GERM2101V002,LANGUAGE
GERM UN2102,INTERMEDIATE GERMAN II,"Prerequisites: Equivalent to GERM UN2102 Topics cover areas of German literature, history, art, and society. Students also read a German drama. Assignments and activities are diversified to integrate undergraduate and graduate students’ academic and personal interests. Intermediate-high to advanced-low proficiency (ACTFL scale) in speaking, listening, reading, and writing German is expected upon successful completion (with a minimum grade of B). Prepares students for advanced German, upper-level literature and culture courses and study in Berlin. Students are advised that this course is a full-time commitment. Students should expect to study 2 hours every day for every hour spent in the classroom and additional time on weekends. Students planning to study in Berlin in spring are advised to complete GERM S2102 in the Summer Session. The Department of Germanic Languages will assist in selecting the appropriate course. Equivalent to GERM UN2102 taught during the regular semesters.
",Irene Motyl,6:10pm,8:00pm,00681,Barnard College,W2102-20211-005,,German @Barnard,GERM,http://culpa.info/professors/1002,silver,14.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/W2102-20211-005/,To be announced,,,4,"GERM S2102
GERM UN2102
GERM UN2102",TR,20211GERM2102W005,LANGUAGE
GERM UN2102,INTERMEDIATE GERMAN II,"Prerequisites: GERM UN2101 or the equivalent. Language study based on texts concerning culture and literature. Assignments include compositions in German and exercises of grammatical forms, both related to the texts. Class discussions in German provide oral and aural practice.
",Varol Kahveci,8:40am,9:55am,10263,Morningside,V2102-20211-001,,Germanic Languages,GERM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/V2102-20211-001/,To be announced,,,4,GERM UN2101,MTR,20211GERM2102V001,LANGUAGE
GERM UN2102,INTERMEDIATE GERMAN II,"Prerequisites: GERM UN2101 or the equivalent. Language study based on texts concerning culture and literature. Assignments include compositions in German and exercises of grammatical forms, both related to the texts. Class discussions in German provide oral and aural practice.
",Christopher T Hoffman,11:40am,12:55pm,10264,Morningside,V2102-20211-002,,Germanic Languages,GERM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/V2102-20211-002/,To be announced,,,4,GERM UN2101,MWR,20211GERM2102V002,LANGUAGE
GERM UN2522,INTERMEDIATE CONVERSATION II,,Hazel L Rhodes,6:10pm,7:25pm,10266,Morningside,W2522-20211-001,INTERMEDIATE CONVERSATION,Germanic Languages,GERM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/W2522-20211-001/,To be announced,,,2,,MW,20211GERM2522W001,CONVERSATION
GERM UN3002,ADVANCED GERMAN II,"Corequisites: Course either taken before or after GERM V3001. Intensive practice in oral and written German. Discussions, oral reports, and weekly written assignments, based on material of topical and stylistic variety taken from German press and from literary sources.
",Irene Motyl,4:10pm,5:25pm,00033,Barnard College,V3002-20211-001,,German @Barnard,GERM,http://culpa.info/professors/1002,silver,14.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/V3002-20211-001/,To be announced,,,3,GERM V3001,TR,20211GERM3002V001,LECTURE
GERM UN3335,ADVANCD CONVERSTN & COMPOSTN I,,Amy J Leech,10:10am,11:25am,10267,Morningside,W3335-20211-001,ADVANCD CONVERSTN & COMPO,Germanic Languages,GERM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/W3335-20211-001/,To be announced,,,2,,TR,20211GERM3335W001,CONVERSATION
GERM UN3443,SURVEY OF GERMAN LIT:19C (GER),"Prerequisites: GERM UN3333 or the director of undergraduate studies' or the instructor's permission. This class will focus on 19th-century German literature (especially writers counted among the Romantics, the “Vormärz” and Realists) by analyzing changing concepts of art, music and literature during those times of great social and political change. We will closely read poems, pamphlets and short stories by Wackenroder, Tieck, Kleist, Hölderlin, Novalis, Brentano, Eichendorff, Heine, Büchner, Möricke, Keller, Marx, Nietzsche and Fontane.
",Mark M Anderson,10:10am,11:25am,11258,Morningside,W3443-20211-001,SURVEY OF GERMAN LIT:19C,Germanic Languages,GERM,http://culpa.info/professors/282,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/W3443-20211-001/,ONLINE ONLY,,,3,GERM UN3333,TR,20211GERM3443W001,LECTURE
GERM UN3780,"BERL/ISTANBUL:MIGRATN,CLTR,VAL","An intensive seminar analyzing questions of migration, identity, (self-) representation, and values with regard to the Turkish minority living in Germany today. Starting with a historical description of the „guest worker“ program that brought hundreds of thousands of Turkish nationals to Germany in the 1960s and 1970s, the course will focus on the experiences and cultural production of the second and third generations of Turkish Germans, whose presence has profoundly transformed German society and culture. Primary materials include diaries, autobiographies, legal and historical documents, but the course will also analyze poetry, novels, theater plays and films. In German.
",Claudia Breger,12:10pm,2:00pm,10268,Morningside,W3780-20211-001,"BERL/ISTANBUL:MIGRATN,CLT",Germanic Languages,GERM,http://culpa.info/professors/13597,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/W3780-20211-001/,ONLINE ONLY,,,3,,W,20211GERM3780W001,SEMINAR
GERM UN3991,SENIOR SEMINAR,"Prerequisites: one of the Introduction to German Literature courses and one upper-level literature course, or the instructors permission. Required of all German majors in their senior year. Lectures and readings in German. This course explores the manifold relations between the history of the radio and radio plays throughout the 20th century. It will trace the history and theory of radio plays including Hans Flesch, Bertolt Brecht, Friedrich Wolf, Günter Eich, Ingeborg Bachmann, and Peter Handke, among others. Discussions will be based on the close readings of the scripts and the analysis of the actual radio plays which will be made available as audio files. .
",Stefan Andriopoulos,2:10pm,4:00pm,10269,Morningside,C3991-20211-001,SENIOR SEMINAR: ROMANTICISM,Germanic Languages,GERM,http://culpa.info/professors/1135,,6.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GERM/C3991-20211-001/,To be announced,,,3,,W,20211GERM3991C001,SEMINAR
GEST UN0007,NARRATIVE MEDICINE WORKSHOP,,,,,11021,Morningside,F0007-20211-001,,General Studies,GEST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GEST/F0007-20211-001/,,,,0,,,20211GEST0007F001,WORKSHOP
GOPO PS0201,INTRODUCTION OF INTERNATIONAL RELATIONS,,Carl Wernicke,10:00am,12:00pm,14439,Morningside,K0201-20211-D01,INT'L RELATIONS & GREAT P,Summer High School Program,GOPO,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GOPO/K0201-20211-D01/,ONLINE ONLY,,"High School Program
Professional Studies",0,,U,20211GOPO0201KD01,LECTURE
GRAP E4005,COMPUTER GRAPHICS IN ENGIN,"Prerequisites: Any programming language and linear algebra. Numerical and symbolic (algebraic) problem solving with Mathematica. Formulation for graphics application in civil, mechanical, and bioengineering. Example of two-and three-dimensional curve and surface objects in C++ and Mathematica; special projects of interest to electrical and computer science.
",Gautam Dasgupta,4:10pm,6:40pm,12942,Morningside,E4005-20211-001,COMPUTER GRAPHICS IN ENGI,Civil Engineering and Engineering Mechanics,GRAP,http://culpa.info/professors/4155,,3.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GRAP/E4005-20211-001/,ONLINE ONLY,,"Engineering:Graduate
Engineering:Undergraduate
GSAS",3,,F,20211GRAP4005E001,LECTURE
GREK GR8016,Democracy and Its Discontents in Late Fi,"This course examines the distinctive political and social experiment with 
dêmokratia 
(literally, “the power of the people”) in Athens during the classical period. We focus initially on what we know about the origins and transformations of Athenian democracy, its key political institutions and social arrangements, especially as they developed in the last half of the 5th century BCE, and the relationship of democratic governance in the city with the rise of Athenian thalassocracy in Aegean Sea and beyond, which eventually brought Athens into major military conflicts with other Hellenic city-states during the 450s BCE and culminated in what has come to be known (largely thanks to Thucydides) as the Peloponnesian War (431-404 BCE).
",Elizabeth W Scharffenberger,10:10am,12:00pm,12363,Morningside,G8016-20211-001,Democracy and Its Discont,Classics,GREK,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/G8016-20211-001/,ONLINE ONLY,,"Engineering:Graduate
GSAS
Professional Studies
SIPA
Schools of the Arts",3,,M,20211GREK8016G001,SEMINAR
GREK GU4010,SELECTIONS FROM GREEK LIT,"Prerequisites: GREK UN2101 - GREK UN2102 or the equivalent. Since the content of this course changes each year, it may be repeated for credit.
",Wolfgang R Mann,1:10pm,2:25pm,12361,Morningside,W4010-20211-001,,Classics,GREK,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/W4010-20211-001/,ONLINE ONLY,,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",3,"GREK UN2101
GREK UN2102",MW,20211GREK4010W001,LECTURE
GREK GU4106,HISTORY OF GREEK LITERATURE II,"Prerequisites: at least two terms of Greek at the 3000-level or higher. Greek literature of the 4th century B.C. and of the Hellenistic and Imperial Ages.
",Elizabeth W Scharffenberger,4:10pm,6:00pm,12362,Morningside,W4106-20211-001,HISTORY OF GREEK LITERATU,Classics,GREK,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/W4106-20211-001/,ONLINE ONLY,,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA
Schools of the Arts",4,,MW,20211GREK4106W001,LECTURE
GREK UN1101,ELEMENTARY GREEK I,"For students who have never studied Greek. An intensive study of grammar with reading and writing of simple Attic prose.
",Giovanni Lovisetto,11:40am,12:55pm,12348,Morningside,V1101-20211-001,,Classics,GREK,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/V1101-20211-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA",4,,MWF,20211GREK1101V001,LANGUAGE
GREK UN1102,ELEMENTARY GREEK II,"Prerequisites: GREK UN1101 or the equivalent, or the instructor or the director of undergraduate studies permission. Continuation of grammar study begun in GREK UN1101; selections from Attic prose.
",Phoebe B Salzman-Cohen,1:10pm,2:25pm,12349,Morningside,V1102-20211-001,,Classics,GREK,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/V1102-20211-001/,ONLINE ONLY,,"Barnard College
Columbia College
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA",4,"GREK UN1101
GREK UN1101",MWF,20211GREK1102V001,LANGUAGE
GREK UN1102,ELEMENTARY GREEK II,"Prerequisites: GREK UN1101 or the equivalent, or the instructor or the director of undergraduate studies permission. Continuation of grammar study begun in GREK UN1101; selections from Attic prose.
",Cristina Perez,6:10pm,8:00pm,12350,Morningside,V1102-20211-002,,Classics,GREK,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/V1102-20211-002/,ONLINE ONLY,,"Barnard College
Columbia College
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA",4,"GREK UN1101
GREK UN1101",TR,20211GREK1102V002,LANGUAGE
GREK UN2102,INTERMEDIATE GREEK II: HOMER,"Prerequisites: GREK UN1101- GREK UN1102 or GREK UN1121 or the equivalent. Detailed grammatical and literary study of several books of the Iliad and introduction to the techniques or oral poetry, to the Homeric hexameter, and to the historical background of Homer.
",Deborah Steiner,10:10am,11:25am,12351,Morningside,V2102-20211-001,INTERMEDIATE GREEK II: HO,Classics,GREK,http://culpa.info/professors/1232,silver,12.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/V2102-20211-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
GSAS
General Studies
Global Programs
Professional Studies
SIPA",4,"GREK UN1101
GREK UN1102
GREK UN1121",TRF,20211GREK2102V001,LANGUAGE
GREK UN3310,GREEK LITERATURE SELECTIONS II,"Prerequisites: GREK UN2101 - GREK UN2102 or the equivalent. Since the content of this course changes from year to year, it may be repeated for credit.
",Deborah Steiner,1:10pm,2:25pm,12352,Morningside,V3310-20211-001,GREEK LITERATURE: POETRY,Classics,GREK,http://culpa.info/professors/1232,silver,12.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/V3310-20211-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,"GREK UN2101
GREK UN2102",TR,20211GREK3310V001,LECTURE
GREK UN3997,DIRECTED READINGS IN GREEK LIT,"Prerequisites: the director of undergraduate studies permission. A program of reading in Greek literature, to be tested by a series of short papers, one long paper, or an oral or written examination.
",Helene P Foley,,,00679,Barnard College,V3997-20211-020,DIRECTED READINGS IN GREE,Classics @Barnard,GREK,,,,https://en.wikipedia.org/wiki/Helene_P._Foley,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/V3997-20211-020/,,,,3,,,20211GREK3997V020,INDEPENDENT
GREK UN3997,DIRECTED READINGS IN GREEK LIT,"Prerequisites: the director of undergraduate studies permission. A program of reading in Greek literature, to be tested by a series of short papers, one long paper, or an oral or written examination.
",Elizabeth W Scharffenberger,,,12354,Morningside,V3997-20211-003,DIRECTED READINGS IN GREE,Classics,GREK,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/V3997-20211-003/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,,,20211GREK3997V003,INDEPENDENT
GREK UN3997,DIRECTED READINGS IN GREEK LIT,"Prerequisites: the director of undergraduate studies permission. A program of reading in Greek literature, to be tested by a series of short papers, one long paper, or an oral or written examination.
",John T Ma,,,12355,Morningside,V3997-20211-004,DIRECTED READINGS IN GREE,Classics,GREK,http://culpa.info/professors/2960,,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/V3997-20211-004/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,,,20211GREK3997V004,INDEPENDENT
GREK UN3997,DIRECTED READINGS IN GREEK LIT,"Prerequisites: the director of undergraduate studies permission. A program of reading in Greek literature, to be tested by a series of short papers, one long paper, or an oral or written examination.
",Deborah Steiner,,,12356,Morningside,V3997-20211-005,DIRECTED READINGS IN GREE,Classics,GREK,http://culpa.info/professors/1232,silver,12.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/V3997-20211-005/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,,,20211GREK3997V005,INDEPENDENT
GREK UN3998,SUPERVISED RSRCH IN GREEK LIT,"Prerequisites: the director of undergraduate studies permission. A program of research in Greek literature. Research paper required.
",Helene P Foley,,,00670,Barnard College,V3998-20211-020,SUPERVISED RSRCH IN GREEK,Classics @Barnard,GREK,,,,https://en.wikipedia.org/wiki/Helene_P._Foley,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/V3998-20211-020/,,,,3,,,20211GREK3998V020,INDEPENDENT
GREK UN3998,SUPERVISED RSRCH IN GREEK LIT,"Prerequisites: the director of undergraduate studies permission. A program of research in Greek literature. Research paper required.
",Ellen Morris,,,00673,Barnard College,V3998-20211-021,SUPERVISED RSRCH IN GREEK,Classics @Barnard,GREK,http://culpa.info/professors/5079,silver,9.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/V3998-20211-021/,,,,3,,,20211GREK3998V021,INDEPENDENT
GREK UN3998,SUPERVISED RSRCH IN GREEK LIT,"Prerequisites: the director of undergraduate studies permission. A program of research in Greek literature. Research paper required.
",Elizabeth W Scharffenberger,,,12357,Morningside,V3998-20211-003,SUPERVISED RSRCH IN GREEK,Classics,GREK,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/V3998-20211-003/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,,,20211GREK3998V003,INDEPENDENT
GREK UN3998,SUPERVISED RSRCH IN GREEK LIT,"Prerequisites: the director of undergraduate studies permission. A program of research in Greek literature. Research paper required.
",Deborah Steiner,,,12359,Morningside,V3998-20211-004,SUPERVISED RSRCH IN GREEK,Classics,GREK,http://culpa.info/professors/1232,silver,12.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/V3998-20211-004/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,,,20211GREK3998V004,INDEPENDENT
GREK UN3998,SUPERVISED RSRCH IN GREEK LIT,"Prerequisites: the director of undergraduate studies permission. A program of research in Greek literature. Research paper required.
",John T Ma,,,12360,Morningside,V3998-20211-005,SUPERVISED RSRCH IN GREEK,Classics,GREK,http://culpa.info/professors/2960,,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/GREK/V3998-20211-005/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,,,20211GREK3998V005,INDEPENDENT
GRKM GU4460,SUPERVISED INDEPENDENT RESEARCH,"All supervisors will be Columbia faculty who hold a PhD. Students are responsible for identifying their own supervisor and it is at the discretion of faculty whether they accept to supervise independent research. Projects must be focused on Hellenic Studies and can be approached from any disciplinary background. Students are expected to develop their own reading list in consultation with their supervisor. In addition to completing assigned readings, the student must also write a Hellenic studies paper of 20 pages. Projects other than a research paper will be considered on a case-by-case basis. Hellenic Studies is an interdisciplinary field that revolves around two main axes: space and time. Its teaching and research are focused on the study of post-classical Greece in various fields: Language, Literature, History, Politics, Anthropology, Art, Archaeology, and in various periods: Late Antique, Medieval, Byzantine, Modern Greek etc. Therefore, the range of topics that are acceptable as a Hellenic Studies seminar paper is broad. It is upon each supervisor to discuss the specific topic with the student. The work submitted for this independent study course must be different from the work a student submits in other courses, including the Hellenic Studies Senior Research Seminar.
",Dimitris Antoniou,,,12372,Morningside,W4460-20211-002,SUPERVISED INDEPENDENT RE,Classics,GRKM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/GRKM/W4460-20211-002/,,,,3,,,20211GRKM4460W002,INDEPENDENT
