course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
BINF G4011,ACCULTURATN TO MED & CLIN INFO,"Overview of the field of medicine for informaticians. Medical language and terminology, introduction to pathology and pathophysiology, the process of medical decision making, and an understanding of how information flows in the practice of medicine.",Sivan Kinberg,2:30pm,5:00pm,10002,,G4011-20251-001,ACCULTURATN TO MED & CLIN,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G4011-20251-001/,To be announced,In-Person,,3,,T,20251BINF4011G001,LECTURE
BINF G4013,BIOLOGICAL SEQUENCE ANALYSIS,,Richard A Friedman,9:00am,12:00pm,10003,,G4013-20251-001,BIOLOGICAL SEQUENCE ANALY,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G4013-20251-001/,To be announced,In-Person,,3,,W,20251BINF4013G001,LECTURE
BINF G4099,RES SEM IN BIOMED INFORMATICS,"Prerequisite: open to public. Presentations by medical informatics faculty and invited international speakers in medical informatics, computer science, nursing informatics, library science, and related fields.",Sarah A Rossetti,1:00pm,2:00pm,10004,,G4099-20251-001,RES SEM IN BIOMED INFORMA,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G4099-20251-001/,To be announced,In-Person,GSAS,1,,M,20251BINF4099G001,RESEARCH SEM
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Chunhua Weng,,,10006,,G6001-20251-003,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-003/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G003,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Noemie Elhadad,,,10007,,G6001-20251-002,,Biomedical Informatics,BINF,https://en.wikipedia.org/wiki/No%C3%A9mie_Elhadad,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-002/,,In-Person,"Engineering:Graduate
Engineering:Undergraduate
GSAS
SIPA",1-12,,,20251BINF6001G002,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Harris Wang,,,10008,,G6001-20251-004,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-004/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G004,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Andrea Califano,,,10009,,G6001-20251-005,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-005/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G005,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Dennis Vitkup,,,10010,,G6001-20251-006,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-006/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G006,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Raul Rabadan,,,10011,,G6001-20251-007,,Biomedical Informatics,BINF,https://en.wikipedia.org/wiki/Ra%C3%BAl_Rabad%C3%A1n,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-007/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G007,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Rita Kukafka,,,10012,,G6001-20251-008,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-008/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G008,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,George M Hripcsak,,,10013,,G6001-20251-009,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-009/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G009,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Pierre Elias,,,10014,,G6001-20251-010,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-010/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G010,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Herbert S Jr Chase,,,10015,,G6001-20251-011,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-011/,,In-Person,"Columbia College
Engineering:Graduate
GSAS
Medicine
SIPA",1-12,,,20251BINF6001G011,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Olena Mamykina,,,10016,,G6001-20251-012,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-012/,,In-Person,"Engineering:Graduate
Engineering:Undergraduate
GSAS
Nursing
Public Health
SIPA",1-12,,,20251BINF6001G012,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Yufeng Shen,,,10017,,G6001-20251-013,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-013/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G013,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Nicholas Tatonetti,,,10018,,G6001-20251-014,,Biomedical Informatics,BINF,https://en.wikipedia.org/wiki/Nicholas_Tatonetti,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-014/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G014,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Karthik Natarajan,,,10019,,G6001-20251-016,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-016/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G016,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Gamze Gursoy,,,10020,,G6001-20251-017,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-017/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G017,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Sarah A Rossetti,,,10021,,G6001-20251-018,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-018/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G018,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Patrick B Ryan,,,10022,,G6001-20251-019,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-019/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G019,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Richard A Friedman,,,10023,,G6001-20251-020,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-020/,,In-Person,"Engineering:Graduate
GSAS
SIPA",1-12,,,20251BINF6001G020,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Mohammed Alquraishi,,,10024,,G6001-20251-024,PROJECTS-BIOMEDICAL INFOR,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-024/,,In-Person,,1-12,,,20251BINF6001G024,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Jason Adelman,,,10025,,G6001-20251-027,PROJECTS-BIOMEDICAL INFOR,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-027/,,In-Person,,1-12,,,20251BINF6001G027,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Tal Korem,,,10026,,G6001-20251-025,PROJECTS-BIOMEDICAL INFOR,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-025/,,In-Person,,1-12,,,20251BINF6001G025,INDEPENDENT
BINF G6001,PROJECTS-BIOMEDICAL INFORMATCS,Research in medical informatics under the direction of a faculty adviser.,Shalmali Joshi,,,10027,,G6001-20251-026,PROJECTS-BIOMEDICAL INFOR,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6001-20251-026/,,In-Person,,1-12,,,20251BINF6001G026,INDEPENDENT
BINF G6002,METHODS III: RESEARCH METHODS,,Olena Mamykina,9:00am,10:15am,10005,,G6002-20251-001,,Biomedical Informatics,BINF,,https://doc.sis.columbia.edu/subj/BINF/G6002-20251-001/,To be announced,In-Person,"Engineering:Graduate
GSAS
Nursing
Public Health
SIPA",3,,F,20251BINF6002G001,SEMINAR
BIOL BC1502,INTRO CELL AND MOLECULAR BIOL,"Detailed introduction to cellular and subcellular biology: cell structures and functions, energy metabolism, biogenesis of cell components, biology of inheritance, molecular genetics, regulation of gene expression, and genes in development.",,10:10am,11:25am,00673,,X1502-20251-001,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1502-20251-001/,To be announced,,,3.5,,MW,20251BIOL1502X001,LECTURE
BIOL BC1503,INTRO LAB CELLULAR&MOLEC BIO,A laboratory-based introduction to cell and molecular biology. Both classic and modern approaches are used to investigate principles of heredity as well as the structure and function of cells and their molecular components. Lab exercises introduce practical techniques and data analysis.,,1:10pm,4:00pm,00608,,X1503-20251-001,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1503-20251-001/,To be announced,,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
General Studies
Professional Studies",2,,M,20251BIOL1503X001,LABORATORY
BIOL BC1503,INTRO LAB CELLULAR&MOLEC BIO,A laboratory-based introduction to cell and molecular biology. Both classic and modern approaches are used to investigate principles of heredity as well as the structure and function of cells and their molecular components. Lab exercises introduce practical techniques and data analysis.,,1:10pm,4:00pm,00609,,X1503-20251-002,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1503-20251-002/,To be announced,,"Barnard College
Columbia College
Engineering:Graduate
Engineering:Undergraduate
General Studies
Professional Studies",2,,M,20251BIOL1503X002,LABORATORY
BIOL BC1503,INTRO LAB CELLULAR&MOLEC BIO,A laboratory-based introduction to cell and molecular biology. Both classic and modern approaches are used to investigate principles of heredity as well as the structure and function of cells and their molecular components. Lab exercises introduce practical techniques and data analysis.,,9:10am,12:00pm,00610,,X1503-20251-003,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1503-20251-003/,To be announced,,,2,,T,20251BIOL1503X003,LABORATORY
BIOL BC1503,INTRO LAB CELLULAR&MOLEC BIO,A laboratory-based introduction to cell and molecular biology. Both classic and modern approaches are used to investigate principles of heredity as well as the structure and function of cells and their molecular components. Lab exercises introduce practical techniques and data analysis.,,9:10am,12:00pm,00611,,X1503-20251-004,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1503-20251-004/,To be announced,,,2,,T,20251BIOL1503X004,LABORATORY
BIOL BC1503,INTRO LAB CELLULAR&MOLEC BIO,A laboratory-based introduction to cell and molecular biology. Both classic and modern approaches are used to investigate principles of heredity as well as the structure and function of cells and their molecular components. Lab exercises introduce practical techniques and data analysis.,,1:10pm,4:00pm,00612,,X1503-20251-005,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1503-20251-005/,To be announced,,,2,,T,20251BIOL1503X005,LABORATORY
BIOL BC1503,INTRO LAB CELLULAR&MOLEC BIO,A laboratory-based introduction to cell and molecular biology. Both classic and modern approaches are used to investigate principles of heredity as well as the structure and function of cells and their molecular components. Lab exercises introduce practical techniques and data analysis.,,1:10pm,4:00pm,00613,,X1503-20251-006,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1503-20251-006/,To be announced,,,2,,T,20251BIOL1503X006,LABORATORY
BIOL BC1503,INTRO LAB CELLULAR&MOLEC BIO,A laboratory-based introduction to cell and molecular biology. Both classic and modern approaches are used to investigate principles of heredity as well as the structure and function of cells and their molecular components. Lab exercises introduce practical techniques and data analysis.,,1:10pm,4:00pm,00614,,X1503-20251-007,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1503-20251-007/,To be announced,,,2,,W,20251BIOL1503X007,LABORATORY
BIOL BC1503,INTRO LAB CELLULAR&MOLEC BIO,A laboratory-based introduction to cell and molecular biology. Both classic and modern approaches are used to investigate principles of heredity as well as the structure and function of cells and their molecular components. Lab exercises introduce practical techniques and data analysis.,,1:10pm,4:00pm,00615,,X1503-20251-008,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1503-20251-008/,To be announced,,,2,,W,20251BIOL1503X008,LABORATORY
BIOL BC1503,INTRO LAB CELLULAR&MOLEC BIO,A laboratory-based introduction to cell and molecular biology. Both classic and modern approaches are used to investigate principles of heredity as well as the structure and function of cells and their molecular components. Lab exercises introduce practical techniques and data analysis.,,9:10am,12:00pm,00616,,X1503-20251-010,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1503-20251-010/,To be announced,,,2,,R,20251BIOL1503X010,LABORATORY
BIOL BC1503,INTRO LAB CELLULAR&MOLEC BIO,A laboratory-based introduction to cell and molecular biology. Both classic and modern approaches are used to investigate principles of heredity as well as the structure and function of cells and their molecular components. Lab exercises introduce practical techniques and data analysis.,,1:10pm,4:00pm,00617,,X1503-20251-011,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1503-20251-011/,To be announced,,,2,,R,20251BIOL1503X011,LABORATORY
BIOL BC1503,INTRO LAB CELLULAR&MOLEC BIO,A laboratory-based introduction to cell and molecular biology. Both classic and modern approaches are used to investigate principles of heredity as well as the structure and function of cells and their molecular components. Lab exercises introduce practical techniques and data analysis.,,1:10pm,4:00pm,00618,,X1503-20251-012,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1503-20251-012/,To be announced,,,2,,R,20251BIOL1503X012,LABORATORY
BIOL BC1503,INTRO LAB CELLULAR&MOLEC BIO,A laboratory-based introduction to cell and molecular biology. Both classic and modern approaches are used to investigate principles of heredity as well as the structure and function of cells and their molecular components. Lab exercises introduce practical techniques and data analysis.,,10:10am,1:00pm,00619,,X1503-20251-013,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1503-20251-013/,To be announced,,,2,,F,20251BIOL1503X013,LABORATORY
BIOL BC1503,INTRO LAB CELLULAR&MOLEC BIO,A laboratory-based introduction to cell and molecular biology. Both classic and modern approaches are used to investigate principles of heredity as well as the structure and function of cells and their molecular components. Lab exercises introduce practical techniques and data analysis.,,10:10am,1:00pm,00620,,X1503-20251-014,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1503-20251-014/,To be announced,,,2,,F,20251BIOL1503X014,LABORATORY
BIOL BC1503,INTRO LAB CELLULAR&MOLEC BIO,A laboratory-based introduction to cell and molecular biology. Both classic and modern approaches are used to investigate principles of heredity as well as the structure and function of cells and their molecular components. Lab exercises introduce practical techniques and data analysis.,,9:10am,12:00pm,00633,,X1503-20251-009,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1503-20251-009/,To be announced,,,2,,R,20251BIOL1503X009,LABORATORY
BIOL BC1599,SCIENCE JOURNAL CLUB,"Prerequisites: ) Limited to 16 students who are participating in the Science Pathways Scholars Program. Students in this seminar course will be introduced to the scientific literature by reading a mix of classic papers and papers that describe significant new developments in the field. Seminar periods will be devoted to oral reports, discussion of assigned reading, and student responses. Section 1: Limited to students in the Science Pathways Scholars Program. Section 2: Limited to first-year students who received a 4 or 5 on the AP and are currently enrolled in BIOL BC1500.",Sedelia Rodriguez,12:00pm,12:50pm,00556,,X1599-20251-001,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X1599-20251-001/,To be announced,,,1,BIOL BC1500,R,20251BIOL1599X001,SEMINAR
BIOL BC2100,MOLECULAR & MENDELIAN GENETICS,"Mendelian and molecular genetics of both eukaryotes and prokaryotes, with an emphasis on human genetics. Topics include segregation, recombination and linkage maps, cytogenetics, gene structure and function, mutation, molecular aspects of gene expression and regulation, genetic components of cancer, and genome studies.",Brian Morton,10:10am,11:25am,00578,,X2100-20251-001,MOLECULAR& MENDELIAN GENETICS,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X2100-20251-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,,TR,20251BIOL2100X001,LECTURE
BIOL BC2240,PLANT EVOLUTION & DIVERSITY,"Prerequisites: BIOL BC1500, BIOL BC1501, BIOL BC1502, BIOL BC1503 or the equivalent. Survey of plant biology emphasizing evolutionary and ecological perspectives on mating and reproduction, physiology, anatomy, and morphology.",,,,00579,,X2240-20251-001,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X2240-20251-001/,,,,3,"BIOL BC1500
BIOL BC1501
BIOL BC1502
BIOL BC1503",,20251BIOL2240X001,LECTURE
BIOL BC2272,ECOLOGY,The definition of ecological problems in experimentally tractable ways; the design of experiments and analysis of ecological data; class projects on population ecology. Students conduct individual projects during last month of term.,Jordan Balaban,11:40am,12:55pm,00580,,X2272-20251-001,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X2272-20251-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,,MW,20251BIOL2272X001,LECTURE
BIOL BC2280,ANIMAL BEHAVIOR,"Prerequisites: BIOL BC1500, BIOL BC1501, BIOL BC1502, BIOL BC1503 or equivalent. This introduction to animal behavior takes an integrative approach to understand the physiological and genetic basis of behavior, the ecological context of behavior, and the evolutionary consequences of behavior. This course focuses on the process of scientific research, including current research approaches in animal behavior and practical applications of these findings.",Alison Pischedda,11:40am,12:55pm,00581,,X2280-20251-001,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X2280-20251-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,"BIOL BC1500
BIOL BC1501
BIOL BC1502
BIOL BC1503",TR,20251BIOL2280X001,LECTURE
BIOL BC2490,CODING IN BIOLOGY,An introduction to the basics of Python and R coding in the context of solving basic problems in molecular biology. Python will be used to write programs that analyze various features of DNA sequence data and R will be used to analyze output from RNA-seq experiments. No prior programming experience is necessary. The work will involve modifying existing code as well as developing simple programs from the ground up.,Brian Morton,1:10pm,4:00pm,00582,,X2490-20251-001,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X2490-20251-001/,To be announced,,,3,,T,20251BIOL2490X001,LECTURE
BIOL BC2500,Programming for Scientists,"Learning objectives:
  
This course will provide a comprehensive foundation in programming methodology for quantitative biology applications that can be readily applied to any programming language. It is recommended for students interested in establishing or expanding their computational biology skillset. After completing this course, students should be able to:
  
1. Understand and explain the role of numerical and statistical methods in biology
  
2. Execute numerical computations using a widely-used programming language
  
3. Recognize common programming motifs that can be readily applied to other widely used languages
  
4. Design and troubleshoot algorithms to analyze diverse biological data and implement them using functions and scripts
  
5. Apply statistical programming techniques to model biological systems
  
6. Generate and interpret diverse plots based on biological datasets
  
 
  
Course overview: 
  
Once a small subfield of biology, computational biology has evolved into a massive field of its own, with computational methods fast becoming a vital toolkit leveraged by biologists across the discipline. As the size and complexity of biological datasets grows, computational methods allow scientists to make sense of these data, scaling quantitative methods to extract meaningful insights that help us better understand ourselves and the living world around us. In this course, we will learn the basics of computer programming in R, a powerful programming language with wide use in the biological sciences. Topics will include a basic introduction to R and the RStudio environment, data types and control structures, reading and writing files in R, data processing and visualization, manipulating common biological datasets; and statistical testing and modeling in R.",Vincent D Fitzpatrick,1:10pm,4:00pm,00583,,X2500-20251-001,R for Scientists,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X2500-20251-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Professional Studies",3,,R,20251BIOL2500X001,LECTURE
BIOL BC3304,TOPICS IN MOLECULAR GENETICS,"Selected topics in molecular genetics and gene regulation, with a focus on examples from human evolution, physiology, and disease. The course will be organized into four modules with combined lecture and journal club-style discussion. Module topics include molecular regulation of transcription, epigenetic regulation of the genome, gene regulatory networks, and genome architecture and evolution. We will draw from examples in the current literature and explore current experimental approaches in molecular genetics of humans and model organisms.",Jennifer H Mansfield,8:40am,9:55am,00584,,X3304-20251-001,TOPICS IN MOLECULAR GENET,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X3304-20251-001/,To be announced,,,3,,TR,20251BIOL3304X001,LECTURE
BIOL BC3306,PROJECT LAB MOLECULAR GENETCS,"Laboratory course in which students conduct original research projects in molecular genetics. Students will participate in experimental design, conduct data analysis, and work with key techniques for studying gene structure, expression, and function including nucleic acid extraction and synthesis, cloning, bioinformatics analysis, PCR, and qPCR. Students will present their results orally and in writing. Enrollment in both semesters (BIOL BC3305 and BIOL BC3306) of this full-year course is required, and fulfills two upper-level lab courses for the Barnard Biology major. Must be taken in sequence, beginning in the fall.",,1:10pm,6:00pm,00587,,X3306-20251-001,PROJECT LAB IN MLCLR GENETICS,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X3306-20251-001/,To be announced,,,3,"BIOL BC3305
BIOL BC3306",T,20251BIOL3306X001,LABORATORY
BIOL BC3320,MICROBIOLOGY,"Prerequisites: BIOL BC1500, BIOL BC1501, BIOL BC1502, BIOL BC1503 or the equivalent, and BIOL BC2100. Survey of the diversity, cellular organization, physiology, and genetics of the major microbial groups. Also includes aspects of applied microbiology and biotechnology, the function of microorganisms in the environment, and the role of microbes in human diseases.",Stephen L Sturley,10:10am,11:25am,00585,,X3320-20251-001,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X3320-20251-001/,To be announced,,,3,"BIOL BC1500
BIOL BC1501
BIOL BC1502
BIOL BC1503
BIOL BC2100",TR,20251BIOL3320X001,LECTURE
BIOL BC3321,LABORATORY IN MICROBIOLOGY,"Enrollment limited to 16. Provides experience in the isolation, cultivation, and analysis of pure cultures of microorganisms. Methods used for the study of cell structure, growth, physiology, and genetics of microbes will be incorporated into laboratory exercises.",Gabrielle Corradino,1:10pm,6:00pm,00588,,X3321-20251-001,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X3321-20251-001/,To be announced,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,,R,20251BIOL3321X001,LABORATORY
BIOL BC3354,LABORATORY IN EMBRYOLOGY,"This lab course will explore the foundational methods of vertebrate embryology. Using both classical and modern experimental approaches, we will identify and manipulate developmental processes such as gastrulation, neurulation, and organogenesis. Students will investigate molecular regulation of patterning and the importance of tissue-tissue interactions during early development. Utilizing modern genetic tools and imaging techiniques, such as digital microscopy, students will have the opportunity to visualize embyrogenesis in real-time. 
  
Prerequisite: Two terms of introductory biology (BIOL BC1500,BC1502 or equivalent) AND one term of Genetics (BIOL BC2100 or equivalent) AND at least one upper level lab course at the cell and molecular level. OR permission from the instructor.",Rishita Shah,1:10pm,6:00pm,00589,,X3354-20251-001,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X3354-20251-001/,To be announced,,,3,"BC1502
BIOL BC1500
BIOL BC2100",W,20251BIOL3354X001,LABORATORY
BIOL BC3356,Reproductive Biology,"This course will explore developing topics in reproductive biology, with a focus on mammalian reproduction. Using primary literature sources we will explore the molecular and physiological nature of reproduction, including fertilization, artificial reproductive technologies, and physiological changes to the reproductive system during and after birth. These topics will be further discussed in the context of medicine and society, with a particular focus on healthcare disparities in local communities.",Rishita Shah,10:10am,12:00pm,00586,,X3356-20251-001,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X3356-20251-001/,To be announced,,,3,,T,20251BIOL3356X001,LECTURE
BIOL BC3361,LABORATORY IN PHYSIOLOGY,Prerequisites: Pre- (or co-) requisite is a physiology lecture class (e.g. BIOL BC3360). Enrollment limited to 16. Provides a hands-on introduction to the different physiological systems in vertebrates and invertebrates. Emphasizes the operation of a variety of physiological monitoring devices and the collection and analysis of physiological data.,John Glendinning,10:10am,3:00pm,00590,,X3361-20251-001,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X3361-20251-001/,To be announced,,,3,BIOL BC3360,F,20251BIOL3361X001,LABORATORY
BIOL BC3377,Comparative Vertebrate Anatomy,"Vertebrates have been around for millions of years. In that time, they have evolved morphological attributes to live in the sea, on land, and in the air; hunt or scavenge food; escape from predation; and more. Yet despite the vast differences that have evolved, vertebrates (including humans) share many common traits. In this course, we will explore the evolution of the vertebrate body plan, focusing specifically on the evolution of form and function in many body systems. We will examine the evolution of homologous structures and identify how vertebrates have evolved a wide array of adaptations within the constraints of evolution. Though anatomy courses necessitate memorization of some key structures, we will focus more on the function of those structure, the broad principles of evolution, and the research techniques used in the related field of functional morphology rather than memorizing large lists of terms.",Jordan Balaban,11:40am,12:55pm,00672,,X3377-20251-001,Comparative Vertebrate An,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X3377-20251-001/,To be announced,,,3,,TR,20251BIOL3377X001,LECTURE
BIOL BC3590,SR SEM IN BIOLOGY,"Required for all majors who do not select the year-long Senior Thesis Research & Seminar (BIOL BC3593 & BC3594) to fulfill their senior capstone requirement. These seminars allow students to explore the primary literature in the Biological Sciences in greater depth than can be achieved in a lecture course. Attention will be focused on both theoretical and empirical work. Seminar periods are devoted to oral reports and discussion of assigned readings and student reports. Students will write one extensive literature review of a topic related to the central theme of the seminar section. 
Topics vary per semester and include, but are not limited to:
 Plant Development
, 
Animal Development & Evolution,
 Molecular Evolution, Microbiology & Global Change, Genomics, Comparative & Reproductive Endocrinology, and Data Intensive Approaches in Biology.",Rishita Shah,11:10am,1:00pm,00594,,X3590-20251-001,,Biological Sciences @Barnard,BIOL,,https://doc.sis.columbia.edu/subj/BIOL/X3590-20251-001/,To be announced,,Barnard College,4,"BC3594
BIOL BC3593",M,20251BIOL3590X001,SEMINAR
