course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10152,Morningside,U9000-20231-002,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-002/,,In-Person,SIPA,3,,,20231SIPA9000U002,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10153,Morningside,U9000-20231-003,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-003/,,In-Person,SIPA,3,,,20231SIPA9000U003,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10154,Morningside,U9000-20231-004,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-004/,,In-Person,SIPA,3,,,20231SIPA9000U004,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10155,Morningside,U9000-20231-005,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-005/,,In-Person,SIPA,3,,,20231SIPA9000U005,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10156,Morningside,U9000-20231-006,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-006/,,In-Person,SIPA,3,,,20231SIPA9000U006,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10157,Morningside,U9000-20231-007,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-007/,,In-Person,SIPA,3,,,20231SIPA9000U007,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10158,Morningside,U9000-20231-008,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-008/,,In-Person,SIPA,3,,,20231SIPA9000U008,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10159,Morningside,U9000-20231-009,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-009/,,In-Person,SIPA,3,,,20231SIPA9000U009,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10160,Morningside,U9000-20231-010,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-010/,,In-Person,SIPA,3,,,20231SIPA9000U010,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10161,Morningside,U9000-20231-011,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-011/,,In-Person,SIPA,3,,,20231SIPA9000U011,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10162,Morningside,U9000-20231-012,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-012/,,In-Person,SIPA,3,,,20231SIPA9000U012,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10163,Morningside,U9000-20231-013,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-013/,,In-Person,SIPA,3,,,20231SIPA9000U013,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10164,Morningside,U9000-20231-014,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-014/,,In-Person,SIPA,3,,,20231SIPA9000U014,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10165,Morningside,U9000-20231-015,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-015/,,In-Person,SIPA,3,,,20231SIPA9000U015,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10166,Morningside,U9000-20231-016,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-016/,,In-Person,SIPA,3,,,20231SIPA9000U016,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10167,Morningside,U9000-20231-017,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-017/,,In-Person,SIPA,3,,,20231SIPA9000U017,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10168,Morningside,U9000-20231-018,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-018/,,In-Person,SIPA,3,,,20231SIPA9000U018,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10169,Morningside,U9000-20231-019,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-019/,,In-Person,SIPA,3,,,20231SIPA9000U019,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10170,Morningside,U9000-20231-020,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-020/,,In-Person,SIPA,3,,,20231SIPA9000U020,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10171,Morningside,U9000-20231-021,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-021/,,In-Person,SIPA,3,,,20231SIPA9000U021,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10172,Morningside,U9000-20231-022,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-022/,,In-Person,SIPA,3,,,20231SIPA9000U022,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10173,Morningside,U9000-20231-023,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-023/,,In-Person,SIPA,3,,,20231SIPA9000U023,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10174,Morningside,U9000-20231-024,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-024/,,In-Person,SIPA,3,,,20231SIPA9000U024,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10175,Morningside,U9000-20231-025,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-025/,,In-Person,SIPA,3,,,20231SIPA9000U025,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10176,Morningside,U9000-20231-026,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-026/,,In-Person,SIPA,3,,,20231SIPA9000U026,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10177,Morningside,U9000-20231-027,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-027/,,In-Person,SIPA,3,,,20231SIPA9000U027,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10178,Morningside,U9000-20231-028,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-028/,,In-Person,SIPA,3,,,20231SIPA9000U028,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10179,Morningside,U9000-20231-029,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-029/,,In-Person,SIPA,3,,,20231SIPA9000U029,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10180,Morningside,U9000-20231-030,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-030/,,In-Person,SIPA,3,,,20231SIPA9000U030,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10181,Morningside,U9000-20231-031,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-031/,,In-Person,SIPA,3,,,20231SIPA9000U031,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10182,Morningside,U9000-20231-032,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-032/,,In-Person,SIPA,3,,,20231SIPA9000U032,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10183,Morningside,U9000-20231-033,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-033/,,In-Person,SIPA,3,,,20231SIPA9000U033,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10184,Morningside,U9000-20231-034,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-034/,,In-Person,SIPA,3,,,20231SIPA9000U034,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10185,Morningside,U9000-20231-035,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-035/,,In-Person,SIPA,3,,,20231SIPA9000U035,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10186,Morningside,U9000-20231-036,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-036/,,In-Person,SIPA,3,,,20231SIPA9000U036,WORKSHOP
SIPA U9000,Capstone Workshop,"Capstone workshops apply the practical skills and analytical knowledge learned at SIPA to a real-world issue. Students are organized into small consulting teams (typically 6 students per team) and assigned a substantive, policy-oriented project with an external client. Student teams, working under the supervision of a faculty expert, answer a carefully defined problem posed by the client. Each team produces an actionable report and an oral briefing of their findings at the close of the workshop that is designed to translate into real change on the ground. The Capstone is a graduation requirement for all Masters of Public Administration and Masters of International Affairs students; it is typically taken in the final semester at SIPA. Registration in this course requires an application, please visit: sipa.columbia.edu/academics/workshops/workshop-students for more information
",,,,10187,Morningside,U9000-20231-037,,International and Public Affairs,SIPA,,http://www.columbia.edu//cu/bulletin/uwb/subj/SIPA/U9000-20231-037/,,In-Person,SIPA,3,,,20231SIPA9000U037,WORKSHOP
