course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
BIOL BC2281,LABORATORY IN ANIMAL BEHAVIOR,"Prerequisites: (BIOL BC1500) and (BIOL BC1502) and (BIOL BC2280) and (BIOL BC1501) and (BIOL BC1503) This lab provides an introduction to animal behavior research, including current research approaches and practical applications of these findings. Students will complete two main projects. The first is a group project using the fruit fly, Drosophila melanogaster, which will involve observing, recording, and analyzing reproductive behaviors. The second is an independent project that will be designed, conducted, and analyzed by students using publicly available animal behavior resources and/or data. Both projects will incorporate critical thinking, problem solving and experimental design, with an emphasize on scientific writing and oral presentation skills.
",Alison Pischedda,1:10pm,6:00pm,00355,Barnard College,X2281-20233-001,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X2281-20233-001/,1316 Altschul Hall (Barnard),,,3,"BIOL BC1500
BIOL BC1501
BIOL BC1502
BIOL BC1503
BIOL BC2280",T,20233BIOL2281X001,LABORATORY
BIOL BC2500,MATLAB FOR SCIENTISTS,"Introduction to MATLAB programming and numerical methods applied to the analysis of biological data.  Topics range from foundational programming concepts and algorithms and an introduction to MATLAB, to more advanced concepts such as data visualization, curve fitting and data interpolation, basic statistical methods, modeling biological systems of ordinary differential equations, and image analysis.
",Hilary Callahan,1:10pm,4:00pm,00356,Barnard College,X2500-20233-001,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X2500-20233-001/,QLAB SULZBERGER H,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,,T,20233BIOL2500X001,LECTURE
BIOL BC2841,LAB-PLANT EVOLUTION & DIVERSITY,"Prerequisites: () Enrollment is limited to 16; must attend first lab to hold place. Studies of the structure, ecology, and evolution of plants. Laboratory exercises include field problems, laboratory experiments, plant collections and identification, and examination of the morphology of plant groups.
",Hilary Callahan,12:10pm,5:00pm,00357,Barnard College,X2841-20233-001,LAB-PLANT EVOLUTION&DIVERSITY,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X2841-20233-001/,907 Altschul Hall (Barnard),,,3,,F,20233BIOL2841X001,LABORATORY
BIOL BC3304,TOPICS IN MOLECULAR GENETICS,"Selected topics in molecular genetics and gene regulation, with a focus on examples from human evolution, physiology, and disease. The course will be organized into four modules with combined lecture and journal club-style discussion. Module topics include molecular regulation of transcription, epigenetic regulation of the genome, gene regulatory networks, and genome architecture and evolution. We will draw from examples in the current literature and explore current experimental approaches in molecular genetics of humans and model organisms. 
",Jennifer H Mansfield,8:40am,9:55am,00358,Barnard College,X3304-20233-001,TOPICS IN MOLECULAR GENET,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3304-20233-001/,903 Altschul Hall (Barnard),,,3,,TR,20233BIOL3304X001,LECTURE
BIOL BC3305,PROJECT LAB IN MOLECULAR GENETICS,"Prerequisites: BIOL BC1500, BIOL BC1501, BIOL BC1502, BIOL BC1503, and BIOL BC2100 or permission of instructor. Enrollment limited to 16. Laboratory course in which students conduct original research projects in molecular genetics. Students will participate in experimental design, conduct and data analysis, and work with key techniques for studying gene structure, expression and function such as nucleic acid extraction and synthesis, cloning, bioinformatics analysis, PCR and qPCR. Students will present their results orally and in writing. Enrollment in both semesters (BIOL BC3305 and BIOL BC3306) of this full-year course is required, and fulfills two upper-level lab courses for the Barnard Biology major. Must be taken in sequence, beginning in the fall. -B. Morton - J. Mansfield
",,1:10pm,6:00pm,00359,Barnard College,X3305-20233-001,PROJECT LAB IN MOLECULAR GENET,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3305-20233-001/,1214 Altschul Hall (Barnard),,,3,"BIOL BC1500
BIOL BC1501
BIOL BC1502
BIOL BC1503
BIOL BC2100
BIOL BC3305
BIOL BC3306",W,20233BIOL3305X001,LABORATORY
BIOL BC3311,LABORATORY IN CELL BIOLOGY,"Introduction to cell biological techniques used to investigate structural, molecular, and physiological aspects of eukaryotic cells and their organization into tissues. Techniques include light and electron microscopy, cell culture, isolation of cellular organelles, protein electrophoresis, and Western Blot analysis.
",Rishita Shah,1:10pm,6:00pm,00360,Barnard College,X3311-20233-001,LABORATORY IN CELL BIOLOG,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3311-20233-001/,1214 Altschul Hall (Barnard),,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,,R,20233BIOL3311X001,LABORATORY
BIOL BC3320,MICROBIOLOGY,"Prerequisites: BIOL BC1500, BIOL BC1501, BIOL BC1502, BIOL BC1503 or the equivalent, and BIOL BC2100. Survey of the diversity, cellular organization, physiology, and genetics of the major microbial groups. Also includes aspects of applied microbiology and biotechnology, the function of microorganisms in the environment, and the role of microbes in human diseases.
",Stephen L Sturley,10:10am,11:25am,00361,Barnard College,X3320-20233-001,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3320-20233-001/,328 Milbank Hall (Barnard),,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,"BIOL BC1500
BIOL BC1501
BIOL BC1502
BIOL BC1503
BIOL BC2100",TR,20233BIOL3320X001,LECTURE
BIOL BC3362,MOLECULAR & CELLULAR NEUROSCIENCE,"Prerequisites:  BIOL BC1502 + BIOL BC1503, and either BIOL BC1500 + BIOL BC1501 or NSBV BC1001 or permission from the instructor. Structure and function of neural membranes; ionic basis of membrane potential and action potential; synaptic transmission and neurochemistry; sensory transduction and processing; reflexes and spinal cord physiology; muscle structure and function; neuronal circuitry; and nervous system development.
",Elizabeth P Bauer,11:40am,12:55pm,00362,Barnard College,X3362-20233-001,MOLECULAR&CELLULAR NEUROS,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3362-20233-001/,LL002 MILSTEIN CEN,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",3,"BIOL BC1500
BIOL BC1501
BIOL BC1502
BIOL BC1503
NSBV BC1001",TR,20233BIOL3362X001,LECTURE
BIOL BC3590,SR SEM IN BIOLOGY,"Required for all majors who do not select the year-long Senior Thesis Research & Seminar (BIOL BC3593 & BC3594) to fulfill their senior capstone requirement. These seminars allow students to explore the primary literature in the Biological Sciences in greater depth than can be achieved in a lecture course. Attention will be focused on both theoretical and empirical work. Seminar periods are devoted to oral reports and discussion of assigned readings and student reports. Students will write one extensive literature review of a topic related to the central theme of the seminar section. 
Topics vary per semester and include, but are not limited to:
 Plant Development
, 
Animal Development & Evolution,
 Molecular Evolution, Microbiology & Global Change, Genomics, Comparative & Reproductive Endocrinology, and Data Intensive Approaches in Biology.

",,4:10pm,6:00pm,00363,Barnard College,X3590-20233-001,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3590-20233-001/,LL017 MILSTEIN CEN,,Barnard College,4,"BC3594
BIOL BC3593",M,20233BIOL3590X001,SEMINAR
BIOL BC3590,SR SEM IN BIOLOGY,"Required for all majors who do not select the year-long Senior Thesis Research & Seminar (BIOL BC3593 & BC3594) to fulfill their senior capstone requirement. These seminars allow students to explore the primary literature in the Biological Sciences in greater depth than can be achieved in a lecture course. Attention will be focused on both theoretical and empirical work. Seminar periods are devoted to oral reports and discussion of assigned readings and student reports. Students will write one extensive literature review of a topic related to the central theme of the seminar section. 
Topics vary per semester and include, but are not limited to:
 Plant Development
, 
Animal Development & Evolution,
 Molecular Evolution, Microbiology & Global Change, Genomics, Comparative & Reproductive Endocrinology, and Data Intensive Approaches in Biology.

",,4:10pm,6:00pm,00364,Barnard College,X3590-20233-002,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3590-20233-002/,119 MILSTEIN CEN,,Barnard College,4,"BC3594
BIOL BC3593",M,20233BIOL3590X002,SEMINAR
BIOL BC3591,GUIDED RESEARCH & SEMINAR,"The introductory biology sequence is a pre-requisite for this yearlong course (BIOL BC1500, BIOL BC1501, BIOL BC1502, and BIOL BC1503).  An independent research project in Biology under the guidance of a faculty member and suiting the needs of the individual student. A Barnard research mentor (if your lab is at Barnard) or internal adviser in the Biology Department (if your lab is elsewhere) must approve your planned research before you enroll in this year-long course. A  
Project Approval Form
 must be submitted to the department in the fall.   Attendance at a weekly seminar is required. By the end of the year, students enrolled in BIOL BC3591-BIOL BC3592 will write a scientific paper and give a poster presentation of their work at the Barnard Biology Research Symposium.  Completion of this year-long course fulfills two upper-level laboratory requirements for the major. Must be taken in sequence, beginning in the fall. 
",,1:10pm,3:00pm,00370,Barnard College,X3591-20233-001,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3591-20233-001/,308 Diana Center,,Barnard College,4,"BIOL BC1500
BIOL BC1501
BIOL BC1502
BIOL BC1503
BIOL BC3591
BIOL BC3592",M,20233BIOL3591X001,SEMINAR
BIOL BC3591,GUIDED RESEARCH & SEMINAR,"The introductory biology sequence is a pre-requisite for this yearlong course (BIOL BC1500, BIOL BC1501, BIOL BC1502, and BIOL BC1503).  An independent research project in Biology under the guidance of a faculty member and suiting the needs of the individual student. A Barnard research mentor (if your lab is at Barnard) or internal adviser in the Biology Department (if your lab is elsewhere) must approve your planned research before you enroll in this year-long course. A  
Project Approval Form
 must be submitted to the department in the fall.   Attendance at a weekly seminar is required. By the end of the year, students enrolled in BIOL BC3591-BIOL BC3592 will write a scientific paper and give a poster presentation of their work at the Barnard Biology Research Symposium.  Completion of this year-long course fulfills two upper-level laboratory requirements for the major. Must be taken in sequence, beginning in the fall. 
",,1:10pm,3:00pm,00371,Barnard College,X3591-20233-002,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3591-20233-002/,227 Milbank Hall (Barnard),,Barnard College,4,"BIOL BC1500
BIOL BC1501
BIOL BC1502
BIOL BC1503
BIOL BC3591
BIOL BC3592",M,20233BIOL3591X002,SEMINAR
BIOL BC3593,SENIOR THESIS RESEARCH & SEMINAR,"Same as BIOL BC3591-BIOL BC3592, including attendance at a weekly seminar. By the end of the year, students enrolled in BIOL BC3593-BIOL BC3594 will write a scientific paper and orally present their work at the Barnard Biology Research Symposium.  A Barnard research mentor (if your lab is at Barnard) or internal adviser in the Biology Department (if your lab is elsewhere) must approve your planned research before you enroll in this year-long course. A  
Project Approval Form
 must be submitted to the department in the fall. Completion of this year-long course fulfills the senior capstone requirement for the major; it cannot be taken at the same time as BIOL BC3591-BIOL BC3592. Must be taken in sequence, beginning in the fall.
",,1:10pm,3:00pm,00372,Barnard College,X3593-20233-001,SR THESIS RESEARCH & SEMI,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3593-20233-001/,LL018 MILSTEIN CEN,,Barnard College,4,"BIOL BC3591
BIOL BC3591
BIOL BC3592
BIOL BC3592
BIOL BC3593
BIOL BC3594",M,20233BIOL3593X001,SEMINAR
BIOL BC3597,GUIDED RESEARCH,"Similar to BIOL BC3591-BIOL BC3592, this is a one-semester course that provides students with degree credit for unpaid research 
without 
a seminar component. You may enroll in BIOL BC3597 for between 1-4 credits per semester. As a rule of thumb, you should be spending approximately 3 hours per week per credit on your research project.  A 
Project Approval Form
 must be submitted to the department each semester that you enroll in this course. Your Barnard research mentor (if your lab is at Barnard) or internal adviser in the Biology Department (if your lab is elsewhere) must approve your planned research 
before
 you enroll in BIOL BC3597. You should sign up for your mentor's section.   This course does not fulfill any Biology major requirements.  It is open to students beginning in their first year. 
",Hilary Callahan,,,00373,Barnard College,X3597-20233-002,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3597-20233-002/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",1-4,"BIOL BC3591
BIOL BC3592
BIOL BC3597
BIOL BC3597",,20233BIOL3597X002,INDEPENDENT
BIOL BC3597,GUIDED RESEARCH,"Similar to BIOL BC3591-BIOL BC3592, this is a one-semester course that provides students with degree credit for unpaid research 
without 
a seminar component. You may enroll in BIOL BC3597 for between 1-4 credits per semester. As a rule of thumb, you should be spending approximately 3 hours per week per credit on your research project.  A 
Project Approval Form
 must be submitted to the department each semester that you enroll in this course. Your Barnard research mentor (if your lab is at Barnard) or internal adviser in the Biology Department (if your lab is elsewhere) must approve your planned research 
before
 you enroll in BIOL BC3597. You should sign up for your mentor's section.   This course does not fulfill any Biology major requirements.  It is open to students beginning in their first year. 
",John Glendinning,,,00374,Barnard College,X3597-20233-003,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3597-20233-003/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",1-4,"BIOL BC3591
BIOL BC3592
BIOL BC3597
BIOL BC3597",,20233BIOL3597X003,INDEPENDENT
BIOL BC3597,GUIDED RESEARCH,"Similar to BIOL BC3591-BIOL BC3592, this is a one-semester course that provides students with degree credit for unpaid research 
without 
a seminar component. You may enroll in BIOL BC3597 for between 1-4 credits per semester. As a rule of thumb, you should be spending approximately 3 hours per week per credit on your research project.  A 
Project Approval Form
 must be submitted to the department each semester that you enroll in this course. Your Barnard research mentor (if your lab is at Barnard) or internal adviser in the Biology Department (if your lab is elsewhere) must approve your planned research 
before
 you enroll in BIOL BC3597. You should sign up for your mentor's section.   This course does not fulfill any Biology major requirements.  It is open to students beginning in their first year. 
",Allison Lopatkin,,,00375,Barnard College,X3597-20233-004,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3597-20233-004/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",1-4,"BIOL BC3591
BIOL BC3592
BIOL BC3597
BIOL BC3597",,20233BIOL3597X004,INDEPENDENT
BIOL BC3597,GUIDED RESEARCH,"Similar to BIOL BC3591-BIOL BC3592, this is a one-semester course that provides students with degree credit for unpaid research 
without 
a seminar component. You may enroll in BIOL BC3597 for between 1-4 credits per semester. As a rule of thumb, you should be spending approximately 3 hours per week per credit on your research project.  A 
Project Approval Form
 must be submitted to the department each semester that you enroll in this course. Your Barnard research mentor (if your lab is at Barnard) or internal adviser in the Biology Department (if your lab is elsewhere) must approve your planned research 
before
 you enroll in BIOL BC3597. You should sign up for your mentor's section.   This course does not fulfill any Biology major requirements.  It is open to students beginning in their first year. 
",Jj L Miranda,,,00376,Barnard College,X3597-20233-005,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3597-20233-005/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",1-4,"BIOL BC3591
BIOL BC3592
BIOL BC3597
BIOL BC3597",,20233BIOL3597X005,INDEPENDENT
BIOL BC3597,GUIDED RESEARCH,"Similar to BIOL BC3591-BIOL BC3592, this is a one-semester course that provides students with degree credit for unpaid research 
without 
a seminar component. You may enroll in BIOL BC3597 for between 1-4 credits per semester. As a rule of thumb, you should be spending approximately 3 hours per week per credit on your research project.  A 
Project Approval Form
 must be submitted to the department each semester that you enroll in this course. Your Barnard research mentor (if your lab is at Barnard) or internal adviser in the Biology Department (if your lab is elsewhere) must approve your planned research 
before
 you enroll in BIOL BC3597. You should sign up for your mentor's section.   This course does not fulfill any Biology major requirements.  It is open to students beginning in their first year. 
",Alison Pischedda,,,00377,Barnard College,X3597-20233-006,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3597-20233-006/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",1-4,"BIOL BC3591
BIOL BC3592
BIOL BC3597
BIOL BC3597",,20233BIOL3597X006,INDEPENDENT
BIOL BC3597,GUIDED RESEARCH,"Similar to BIOL BC3591-BIOL BC3592, this is a one-semester course that provides students with degree credit for unpaid research 
without 
a seminar component. You may enroll in BIOL BC3597 for between 1-4 credits per semester. As a rule of thumb, you should be spending approximately 3 hours per week per credit on your research project.  A 
Project Approval Form
 must be submitted to the department each semester that you enroll in this course. Your Barnard research mentor (if your lab is at Barnard) or internal adviser in the Biology Department (if your lab is elsewhere) must approve your planned research 
before
 you enroll in BIOL BC3597. You should sign up for your mentor's section.   This course does not fulfill any Biology major requirements.  It is open to students beginning in their first year. 
",Jonathan Snow,,,00378,Barnard College,X3597-20233-007,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3597-20233-007/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",1-4,"BIOL BC3591
BIOL BC3592
BIOL BC3597
BIOL BC3597",,20233BIOL3597X007,INDEPENDENT
BIOL BC3597,GUIDED RESEARCH,"Similar to BIOL BC3591-BIOL BC3592, this is a one-semester course that provides students with degree credit for unpaid research 
without 
a seminar component. You may enroll in BIOL BC3597 for between 1-4 credits per semester. As a rule of thumb, you should be spending approximately 3 hours per week per credit on your research project.  A 
Project Approval Form
 must be submitted to the department each semester that you enroll in this course. Your Barnard research mentor (if your lab is at Barnard) or internal adviser in the Biology Department (if your lab is elsewhere) must approve your planned research 
before
 you enroll in BIOL BC3597. You should sign up for your mentor's section.   This course does not fulfill any Biology major requirements.  It is open to students beginning in their first year. 
",Brian Morton,,,00379,Barnard College,X3597-20233-008,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3597-20233-008/,,,,1-4,"BIOL BC3591
BIOL BC3592
BIOL BC3597
BIOL BC3597",,20233BIOL3597X008,INDEPENDENT
BIOL BC3597,GUIDED RESEARCH,"Similar to BIOL BC3591-BIOL BC3592, this is a one-semester course that provides students with degree credit for unpaid research 
without 
a seminar component. You may enroll in BIOL BC3597 for between 1-4 credits per semester. As a rule of thumb, you should be spending approximately 3 hours per week per credit on your research project.  A 
Project Approval Form
 must be submitted to the department each semester that you enroll in this course. Your Barnard research mentor (if your lab is at Barnard) or internal adviser in the Biology Department (if your lab is elsewhere) must approve your planned research 
before
 you enroll in BIOL BC3597. You should sign up for your mentor's section.   This course does not fulfill any Biology major requirements.  It is open to students beginning in their first year. 
",Jennifer H Mansfield,,,00380,Barnard College,X3597-20233-009,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3597-20233-009/,,,,1-4,"BIOL BC3591
BIOL BC3592
BIOL BC3597
BIOL BC3597",,20233BIOL3597X009,INDEPENDENT
BIOL BC3597,GUIDED RESEARCH,"Similar to BIOL BC3591-BIOL BC3592, this is a one-semester course that provides students with degree credit for unpaid research 
without 
a seminar component. You may enroll in BIOL BC3597 for between 1-4 credits per semester. As a rule of thumb, you should be spending approximately 3 hours per week per credit on your research project.  A 
Project Approval Form
 must be submitted to the department each semester that you enroll in this course. Your Barnard research mentor (if your lab is at Barnard) or internal adviser in the Biology Department (if your lab is elsewhere) must approve your planned research 
before
 you enroll in BIOL BC3597. You should sign up for your mentor's section.   This course does not fulfill any Biology major requirements.  It is open to students beginning in their first year. 
",Gabrielle Corradino,,,00381,Barnard College,X3597-20233-010,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3597-20233-010/,,,,1-4,"BIOL BC3591
BIOL BC3592
BIOL BC3597
BIOL BC3597",,20233BIOL3597X010,INDEPENDENT
BIOL BC3597,GUIDED RESEARCH,"Similar to BIOL BC3591-BIOL BC3592, this is a one-semester course that provides students with degree credit for unpaid research 
without 
a seminar component. You may enroll in BIOL BC3597 for between 1-4 credits per semester. As a rule of thumb, you should be spending approximately 3 hours per week per credit on your research project.  A 
Project Approval Form
 must be submitted to the department each semester that you enroll in this course. Your Barnard research mentor (if your lab is at Barnard) or internal adviser in the Biology Department (if your lab is elsewhere) must approve your planned research 
before
 you enroll in BIOL BC3597. You should sign up for your mentor's section.   This course does not fulfill any Biology major requirements.  It is open to students beginning in their first year. 
",Elizabeth P Bauer,,,00382,Barnard College,X3597-20233-001,,Biological Sciences @Barnard,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/X3597-20233-001/,,,"Barnard College
Columbia College
Engineering:Undergraduate
General Studies
Global Programs
Professional Studies",1-4,"BIOL BC3591
BIOL BC3592
BIOL BC3597
BIOL BC3597",,20233BIOL3597X001,INDEPENDENT
BIOL GR5022,DEVELOPMENTAL BIOLOGY,,Alice Heicklen,1:10pm,2:25pm,11033,Morningside,W5022-20233-001,,Biological Sciences,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/W5022-20233-001/,To be announced,In-Person,,3,,TR,20233BIOL5022W001,LECTURE
BIOL GR5041,CELL BIOLOGY,,Erin L Barnhart,10:10am,11:25am,12762,Morningside,W5041-20233-001,,Biological Sciences,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/W5041-20233-001/,To be announced,In-Person,,3,,MW,20233BIOL5041W001,LECTURE
BIOL GR5073,CELLULAR/MOLECULAR IMMUNOLOGY,"Prerequisites: two semesters of a rigorous, molecularly-oriented introductory biology course (such as UNC2005 and UN2006), or the instructor's permission. This course will cover the basic concepts underlying the mechanisms of innate and adaptive immunity, as well as key experimental methods currently used in the field. To keep it real, the course will include clinical correlates in such areas as infectious diseases, autoimmune diseases, cancer, and transplantation. Taking this course won't turn you into an immunologist, but it may make you want to become one, as was the case for several students last year. After taking the course, you should be able to read the literature intelligently in this rapidly advancing field.
",Christian W Schindler,11:40am,12:55pm,11030,Morningside,W5073-20233-001,CELLULAR/MOLECULAR IMMUNO,Biological Sciences,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/W5073-20233-001/,To be announced,In-Person,,3,"NC2005
UN2006",MW,20233BIOL5073W001,LECTURE
BIOL GR6007,The Central Dogma: Mechanisms and Regula,,,10:10am,11:25am,12039,Morningside,G6007-20233-001,THE CENTRAL DOGMA,Biological Sciences,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/G6007-20233-001/,To be announced,In-Person,GSAS,3,,MW,20233BIOL6007G001,SEMINAR
BIOL GR9301,PRERESEARCH SEMINAR,"Required for all first-year PhD graduate students in the Biological Sciences program. The research of members of the faculty is presented.
",Iva S Greenwald,6:10pm,8:00pm,12064,Morningside,G9301-20233-001,,Biological Sciences,BIOL,https://en.wikipedia.org/wiki/Iva_Greenwald,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/G9301-20233-001/,601 Sherman Fairchild Life Sciences Building,In-Person,GSAS,3,,TR,20233BIOL9301G001,SEMINAR
BIOL GR9500,SUPERVISED INDIVIDUAL RESEARCH,"Students in the Biological Science PhD program only. Independent research in approved thesis sponsor laboratories.
",Songtao Jia,,,11039,Morningside,G9500-20233-001,SUPERVISED INDIVIDUAL RES,Biological Sciences,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/G9500-20233-001/,,In-Person,GSAS,1-12,,,20233BIOL9500G001,RESEARCH SEM
BIOL GU4004,NEUROBIO I:CELLULAR & MOLECULR,"Prerequisites: one year of biology; a course in physics is highly recommended. Lecture and recitation. This is an advanced course intended for majors providing an in depth survey of the cellular and molecular aspects of nerve cell function. Topics include the cell biology and biochemistry of neurons, ionic and molecular basis of electrical signals, synaptic transmission and its modulation, function of sensory receptors. Although not required, it is intended to be followed by Neurobiology II (see below). The recitation meets once per week in smaller groups and emphasizes readings from the primary literature.
",Jian Yang,10:10am,11:25am,13623,Morningside,W4004-20233-001,NEUROBIO I:CELLULAR & MOL,Biological Sciences,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/W4004-20233-001/,To be announced,In-Person,,4,,TR,20233BIOL4004W001,LECTURE
BIOL GU4004,NEUROBIO I:CELLULAR & MOLECULR,"Prerequisites: one year of biology; a course in physics is highly recommended. Lecture and recitation. This is an advanced course intended for majors providing an in depth survey of the cellular and molecular aspects of nerve cell function. Topics include the cell biology and biochemistry of neurons, ionic and molecular basis of electrical signals, synaptic transmission and its modulation, function of sensory receptors. Although not required, it is intended to be followed by Neurobiology II (see below). The recitation meets once per week in smaller groups and emphasizes readings from the primary literature.
",Ishmail J Abdus-Saboor,1:10pm,2:25pm,13624,Morningside,W4004-20233-002,NEUROBIO I:CELLULAR & MOL,Biological Sciences,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/W4004-20233-002/,To be announced,In-Person,,4,,MW,20233BIOL4004W002,LECTURE
BIOL GU4034,BIOTECHNOLOGY,"Prerequisites: genetics or molecular biology. The course covers techniques currently used to explore and manipulate gene function and their applications in medicine and the environment. Part I covers key laboratory manipulations, including DNA cloning, gene characterization, association of genes with disease, and methods for studying gene regulation and activities of gene products. Part II also covers commercial applications, and includes animal cell culture, production of recombinant proteins, novel diagnostics, high throughput screening, and environmental biosensors.
",,4:10pm,5:25pm,11034,Morningside,W4034-20233-001,,Biological Sciences,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/W4034-20233-001/,To be announced,In-Person,,3,,MW,20233BIOL4034W001,LECTURE
BIOL GU4036,Transformative Concepts in Systems Biolo,"Systems biology approaches are rapidly transforming the technological and conceptual foundations of research across diverse areas of biomedicine. In this course we will discuss the fundamental developments in systems biology with a focus on two important dimensions: (1) the unique conceptual frameworks that have emerged to study systems-level phenomena and (2) how these approaches are revealing fundamentally new principles that govern the organization and behavior of cellular systems. Although there will be much discussion of technologies and computational approaches, the course will emphasize the conceptual contributions of the field and the big questions that lie ahead. Lectures and discussions of primary literature will enable students to scrutinize research in the field and to internalize systems biology thinking in their own research. To make this a concrete endeavor, the students will develop mini-NIH-style grant proposals that aims to study a fundamental problem/question using systems biology approaches. The students will then convene an in-class NIH-style review panel that will assess the strengths and weaknesses of these proposals. In addition, the students will have the opportunity to defend their proposals in a live presentation to the class. The course is open to graduate students in Biological Sciences. Advanced undergraduates in biological sciences, and other graduate students with background in biology from other disciplines, including physics, chemistry, computer science, and engineering may also attend after consulting with the instructor.
",Saeed Tavazoie,2:40pm,4:30pm,11154,Morningside,W4036-20233-001,Concepts in Systems Biolo,Biological Sciences,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/W4036-20233-001/,1000 Sherman Fairchild Life Sciences Building,In-Person,,3,,W,20233BIOL4036W001,SEMINAR
BIOL GU4088,Seminar in Neurobiochemistry and Neurolo,"Students will read and discuss classical as well as contemporary research papers on the molecular and cellular mechanisms of membrane excitability, synaptic transmission and sensory transduction, and the pathogenic mechanisms and therapeutics of certain neurological diseases related to these processes. Focus will be on intellectual creativity, conceptual breakthroughs, and technical advances. A key goal of the course is to help students become a critical reader and thinker. Graduate students in all disciplines are welcome. Advanced undergraduate students can enroll with instructor’s permission.  For PhD students in the Biological Sciences Program, this is a tier 3 course.
",Jian Yang,4:10pm,6:00pm,11036,Morningside,C4088-20233-001,Neurobiochem & Neuro Dise,Biological Sciences,BIOL,,http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/C4088-20233-001/,800 Sherman Fairchild Life Sciences Building,In-Person,,3,,T,20233BIOL4088C001,SEMINAR
