course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
HIST GR8983,Readings in the History of Sexuality,"This graduate colloquium provides a substantial introduction to the history of sexuality, primarily but not exclusively in the United States.  Readings and discussions emphasize both classic and recent historiographic themes, including the emergence of the category of “sexuality” itself and how it has articulated with hierarchies of gender, race, class, nation, and empire, and how the history of sexuality intersects with and might illuminate scholarship on other major themes in American history.  The course also considers sexuality as a source of public and personal identity, a component of social organization and subcultural social life, an object of scientific study, biopolitical management, and legal regulation, and a site of political and cultural conflict.This graduate colloquium provides a substantial introduction to the history of sexuality, primarily but not exclusively in the United States.  Readings and discussions emphasize both classic and recent historiographic themes, including the emergence of the category of “sexuality” itself and how it has articulated with hierarchies of gender, race, class, nation, and empire, and how the history of sexuality intersects with and might illuminate scholarship on other major themes in American history.  The course also considers sexuality as a source of public and personal identity, a component of social organization and subcultural social life, an object of scientific study, biopolitical management, and legal regulation, and a site of political and cultural conflict.
",George Chauncey,2:10pm,4:00pm,13272,Morningside,G8983-20221-001,History of Sexuality,History,HIST,http://culpa.info/professors/13486,gold,13.0,https://en.wikipedia.org/wiki/George_Chauncey,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/G8983-20221-001/,To be announced,In-Person,,4,,T,20221HIST8983G001,SEMINAR
HIST GU4110,FRENCH AMERICA 1534-1804,"A study of the French Atlantic World from the exploration of Canada to the Louisiana Purchase and Haitian Independence, with a focus on the relationship between war and trade, forms of intercultural negotiation, the economics of slavery, and the changing meaning of race.  The demise of the First French Colonial Empire occurred in two stages: the British victory at the end of the Seven Years War in 1763, and the proclamation of Haitian Independence by insurgent slaves in 1804. The first French presence in the New World was the exploration of the Gulf of St. Lawrence by Jacques Cartier in 1534. At its peak the French Atlantic Empire included one-third of the North American continent, as well as the richest and most productive sugar and coffee plantations in the world.By following the history of French colonization in North America and the Caribbean, this class aims to provide students with a different perspective on the history of the Western hemisphere, and on US history itself. At the heart of the subject is the encounter between Europeans and Native Americans and between Europeans and Africans. We will focus the discussion on a few issues: the strengths and weaknesses of French imperial control as compared with the Spanish and the British; the social, political, military, and religious dimensions of relations with Native Americans; the extraordinary prosperity and fragility of the plantation system; evolving notions of race and citizenship; and how the French Atlantic Empire shaped the history of the emerging United States.
",Pierre Force,2:10pm,4:00pm,13082,Morningside,W4110-20221-001,,History,HIST,http://culpa.info/professors/22,,12.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W4110-20221-001/,To be announced,In-Person,,4,,W,20221HIST4110W001,SEMINAR
HIST GU4214,20THC POLAND IN PERSONAL ACCTS,,Malgorzata Mazurek,4:10pm,6:00pm,13245,Morningside,W4214-20221-001,20THC POLAND IN PERSONAL,History,HIST,http://culpa.info/professors/13376,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W4214-20221-001/,To be announced,In-Person,,4,,M,20221HIST4214W001,SEMINAR
HIST GU4231,EASTERN EUROPE'S COLD WAR,"This seminar explores the Cold Wars impact on Eastern Europe (1940s-1980s) and Eastern Europes Cold War-era engagements with the wider world. We will address the methodologies used by historians to answer questions like these: What was the Cold War? What did it mean, and for whom? We will also look at the Cold War as something more than a series of events; we will consider its value, uses, and limits as a device for framing the second half of the twentieth century.
",Elidor Mehilli,2:10pm,4:00pm,13427,Morningside,W4231-20221-001,,History,HIST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W4231-20221-001/,To be announced,In-Person,,4,,M,20221HIST4231W001,SEMINAR
HIST GU4357,Rousseau and the Modern Self,"This course is one of a series on the history of the modern self that includes courses on Montaigne, Pascal, and Tocqueville as well.  This semester we focus on Rousseau, and in particular 
Emile, 
his treatise on education and psychology.   We also examine hisautobiographical work, the 
Confessions,
 and consider how Rousseau’s theory of the self shapes and is shaped by his understanding of himself. 
",Mark Lilla,,,14078,Morningside,W4357-20221-001,Rousseau and the Modern S,History,HIST,http://culpa.info/professors/3289,silver,57.0,https://en.wikipedia.org/wiki/Mark_Lilla,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W4357-20221-001/,,In-Person,,4,,,20221HIST4357W001,SEMINAR
HIST GU4380,THE IDEA OF EUROPE,,Victoria de Grazia,4:10pm,6:00pm,13096,Morningside,W4380-20221-001,,History,HIST,http://culpa.info/professors/93,,15.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W4380-20221-001/,To be announced,In-Person,,4,,W,20221HIST4380W001,SEMINAR
HIST GU4489,Early American Law and Society,"How does law shape the way that people live together in society, and how do changes in society bring about changes in the law? How is law lived on the ground, and how did its subjects think about it and use it for their own purposes?  In this class, we will read recent and significant scholarship in the history of the early American republic (c. 1776-1840) that explores these questions, drawing on the history of the law and legal sources.  Although this class will touch on some of the better-known arguments among scholars of legal history, its approach will be more practical than theoretical. Its primary focus will not be on the evolution of American law as a conceptual matter, or on philosophical arguments about the nature of the law. Rather, students in this class will read in order to become better researchers: to learn more about how law 
worked 
in the early American republic, about the institutions through which it operated, about how it changed over time, and how it formed (and was formed by) American society. This reading-intensive class is intended for graduate students and advanced undergraduate students who are interested in the history of the law, or in conducting research projects that draw extensively on legal sources. For undergraduates, previous coursework in US history is strongly recommended.
",Hannah Farber,,,14076,Morningside,W4489-20221-001,Early American Law and So,History,HIST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W4489-20221-001/,,In-Person,,4,,,20221HIST4489W001,SEMINAR
HIST GU4509,PROBLEMS IN INT'L HISTORY,"The object of this course is to illuminate how histories of the realm we think of as ""international"" are structured by means of key concepts, foundational concepts that form semantic fields of politics and policy. The seminar will chiefly be devoted to some ways of this in the empirical context of what is now being called the subfield of ‘the U.S. in the World.’
",Anders G Stephanson,4:10pm,6:00pm,12862,Morningside,W4509-20221-000,,History,HIST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W4509-20221-000/,To be announced,In-Person,,4,,T,20221HIST4509W000,SEMINAR
HIST GU4511,The Philosophical Life,"The history of philosophy is not only the story of how particular concepts and doctrines — regarding cosmology, metaphysics, mind, language, ethics, politics — developed in the past.  It also is the story of different conceptions of the philosophical life itself.  In recent decades historians and philosophers have become increasingly interested in this subject.  This seminar is devoted to examining different themes and episodes in this history, from antiquity to the present.  In the spring of 2022 we will focus on ideas about the philosophical life in classic modern thinkers, from Bacon to Kant.   
",Mark Lilla,,,14079,Morningside,W4511-20221-001,,History,HIST,http://culpa.info/professors/3289,silver,57.0,https://en.wikipedia.org/wiki/Mark_Lilla,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W4511-20221-001/,,In-Person,,4,,,20221HIST4511W001,SEMINAR
HIST GU4532,TOPICS IN AMERICAN CIVIL WAR AND RECONST,"Few events in American history can match the significance of the American Civil War and Reconstruction and few left a better cache of records for scholars seeking to understand its signal events, actors, and processes.  Starting with the secession of eleven southern states, white southerners’ attempts to establish a proslavery republic (the Confederate States of America) unleashed an increasingly radical, even revolutionary war.  Indeed, as the war assumed a massive scope it drove a process of state building and state-sponsored slave emancipation in the United States that ultimately reconfigured the nation and remade the terms of political membership in it.
",Stephanie McCurry,10:10am,12:00pm,13181,Morningside,W4532-20221-001,POSTWARS AND RECONSTRUCTION,History,HIST,http://culpa.info/professors/13541,,3.0,https://en.wikipedia.org/wiki/Stephanie_McCurry,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W4532-20221-001/,To be announced,In-Person,,4,,W,20221HIST4532W001,SEMINAR
HIST GU4711,OCCULT IN THE MUSLIM PAST,"This seminar is designed to explore the rich but sorely understudied occult scientific lore in the pre-modern Islamic world. For over a millennium, from the seventh through even the twenty-first century, and spanning a broad geographical spectrum from the Nile to Oxus, different forms and praxis of occult scientific knowledge marked intellectual and political endeavors, everyday lives and customs, and faith-based matters of individuals constituting the so-called Islamicate world. However, despite the impressive array of textual, material, and visual sources coming down to us from the Muslim past, the topic has been severely marginalized under the post-Enlightenment definitions of scientific knowledge, which also shaped how the history of sciences in the Islamicate world was written in the last century. One of this seminar’s main objectives is to rehabilitate such biased perspectives through a grand tour of occult knowledge and practice appealed in the pre-modern Muslim world.  Over the semester, by relying on a set of secondary studies and translated primary sources, we will revisit the question of the marginalization of Islamicate occult sciences, explore the actors’ definitions and discussions about the epistemic value of these sciences, trace their social and political implications in everyday life and imperial politics, and examine the key textual, technical, and material aspects of the occult tradition. In several of our sessions, we will have hands-on practice to better familiarize ourselves with the instructed techniques and methods in different branches of occult sciences. We will also regularly visit the Columbia University Rare Book & Manuscript Library to view texts and materials available in our collection.
",Tunc Sen,10:10am,12:00pm,12821,Morningside,W4711-20221-001,,History,HIST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W4711-20221-001/,To be announced,In-Person,,4,,W,20221HIST4711W001,SEMINAR
HIST GU4723,Politics of Archaeology,"“Who owns antiquities?” “Who owns culture?” These questions that appear frequently today in both popular and scholarly discourse are deeply embedded in political issues and have a long history, going back to the nineteenth century. The seminar will investigate the origins of the battles over antiquities and their links empire building, colonialism, Orientalism, modernity, power, identity construction, racial hierarchies, and money. The chronological frame is from the 1850s to1914 and the geographical focus in the Ottoman Middle East, which was the major theater of contestations. We will look closely into two areas: archaeological excavations and museums. If objects were unearthed (“discovered”) in the first, they were displayed in the second; the Middle East was crowded with the first, while the major museums were in the West, with the exception of the Museum of Antiquities in Istanbul. We will also consider the vast and complex human landscape around the antiquities. In addition to archaeologists, this community included emperors, sultans, diplomats, spies, artists, inspectors, bureaucrats, technocrats, and workers, hence a cohort of individuals from many nationalities, economic strata, ethnic groups, and religions.
",Zeynep Celik,,,14077,Morningside,W4723-20221-001,,History,HIST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W4723-20221-001/,,In-Person,,4,,,20221HIST4723W001,SEMINAR
HIST GU4962,Making and Knowing in Early Modern Europ,"This course introduces undergraduate and graduate students to the materials, techniques, contexts, and meanings of skilled craft and artistic practices in early modern Europe (1350-1750), in order to reflect upon a series of topics, including craft knowledge and artisanal epistemology; the intersections between craft and science; and questions of historical methodology in reconstructing the material world of the past.  The course will be run as a “Laboratory Seminar,” with discussions of primary and secondary materials, as well as hands-on work in a laboratory. The first semester long course to use the published Edition of Fr. 640 as its focus, it will test the use of the Edition in a higher education classroom to inform the development of the Companion. This course is associated with the Making and Knowing Project of the Center for Science and Society at Columbia University.The first semester-long course to use the published Edition of Fr. 640 as its focus, it will test the use of the Edition in a higher education classroom to inform the development of Phase II of the Making and Knowing Project - a Research and Teaching Companion. Students’ final projects (exploratory and experimental work in the form of digital/textual analysis of Ms. Fr. 640, reconstruction insight reports, videos for the Companion, or a combination) will be published as part of the Companion or the Sandbox depending on content and long-term maintenance considerations.
",Pamela Smith,10:10am,12:00pm,12840,Morningside,W4962-20221-001,Making&Knowing: Hands-On,History,HIST,http://culpa.info/professors/2719,,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W4962-20221-001/,To be announced,In-Person,,4,,M,20221HIST4962W001,SEMINAR
HIST UN1010,"ANCIENT GREEK HIST, 800-146 BC","A review of the history of the Greek world from the beginnings of Greek archaic culture around 800 B.C. through the classical and hellenistic periods to the definitive Roman conquest in 146 B.C. with concentration on political history, but attention also to social and cultural developments.Field(s): ANC
",Richard A Billows,11:40am,12:55pm,12631,Morningside,W1010-20221-001,"ANCIENT GREEK HIST, 800-1",History,HIST,http://culpa.info/professors/20,silver,40.0,https://en.wikipedia.org/wiki/Richard_Billows,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W1010-20221-001/,To be announced,In-Person,,4,,TR,20221HIST1010W001,LECTURE
HIST UN1061,INTRO-EARLY MID AGES: 250-1050,,Adam C Matthews,10:10am,11:25am,12635,Morningside,W1061-20221-001,INTRO-EARLY MID AGES: 250,History,HIST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W1061-20221-001/,To be announced,In-Person,,4,,TR,20221HIST1061W001,LECTURE
HIST UN1786,History of the City in Latin America,"This course covers the historical development of cities in Latin America. Readings, lectures, and discussion sections will examine the concentration of people in commercial and political centers from the beginnings of European colonization in the fifteenth century to the present day and will introduce contrasting approaches to the study of urban culture, politics, society, and the built environment. Central themes include the reciprocal relationships between growing urban areas and the countryside; changing power dynamics in modern Latin America, especially as they impacted the lives of cities’ nonelite majority populations; the legalities and politics of urban space; planned versus unplanned cities and the rise of informal economies; the way changing legal and political rights regimes have affected urban life; and the constant tension between tradition and progress through which urban society was formed. There are no prerequisites for this course. Attendance at weekly Discussion Sections required.
",Amy E Chazkel,10:10am,11:25am,12637,Morningside,W1786-20221-001,HIST CITY LATIN AMERICA,History,HIST,http://culpa.info/professors/13846,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W1786-20221-001/,To be announced,In-Person,,4,,MW,20221HIST1786W001,LECTURE
HIST UN2060,LAWS OF WAR IN THE MIDDLE AGES,,Adam Kosto,8:40am,9:55am,12641,Morningside,W2060-20221-001,LAWS OF WAR IN THE MIDDLE,History,HIST,http://culpa.info/professors/699,silver,20.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W2060-20221-001/,To be announced,In-Person,,4,,TR,20221HIST2060W001,LECTURE
HIST UN2100,EARLY MOD EUR: PRINT & SOCIETY,,Elisheva Carlebach,2:40pm,3:55pm,12642,Morningside,W2100-20221-001,EARLY MOD EUR: PRINT & SO,History,HIST,http://culpa.info/professors/4961,silver,6.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W2100-20221-001/,To be announced,In-Person,,4,,MW,20221HIST2100W001,LECTURE
HIST UN2307,ITALY IN THE WIDER WORLD,,Victoria de Grazia,10:10am,11:25am,13087,Morningside,W2307-20221-001,,History,HIST,http://culpa.info/professors/93,,15.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W2307-20221-001/,To be announced,In-Person,,4,,TR,20221HIST2307W001,LECTURE
HIST UN2342,"Britain, Ireland and Empire, 1789-1901","Nineteenth-century Britain has traditionally been portrayed as the dominant power in the world of its time: one that forged a path towards various kinds of ‘modernity’ at home, while ruthlessly subjugating and exploiting the peoples subject to its colonial empire.  In this course, we will take a sceptical look at these claims. How coherent a political entity was ‘Britain’—a monarchy composed of at least four distinct and fractious nations, presiding over a scattered empire of trade, conquest and settlement? Who in Britain really benefited from the prosperity made possible by the dramatic industrial and imperial expansion that characterised the period? What forms of freedom, and what kinds of social control, were made possible by Victorian ideologies of ‘liberal’ government and 
laissez-faire 
economics? Why were British elites so often uncertain and divided when it came to questions of imperial rule—especially in Ireland, the oldest and nearest dependency of the empire?  In the course of asking these questions, we will of course be learning about the history of Britain itself, alongside the parts of the world it interacted with during the nineteenth century: something that, thanks to a wealth of primary sources (many of them now online) and a strong tradition of sophisticated historiography, will be a highly rewarding intellectual experience.  We will also, however, be learning and thinking about other things—the histories of capitalism, religion, gender, empire, fossil fuels, migration, agriculture, slavery and political ideology, among others—that are of a much more general, and contemporary relevance. We do not have to buy into simplistic narratives of nineteenth-century Britain’s importance or distinctiveness to recognize it as an interesting place for thinking through some of the central problems of global history and modern politics.
",James Stafford,1:10pm,2:25pm,12649,Morningside,W2342-20221-001,19th C Britain & Ireland,History,HIST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W2342-20221-001/,To be announced,In-Person,,4,,TR,20221HIST2342W001,LECTURE
HIST UN2353,Shadow of the Sun King: Early Modern Fra,"This course will offer a survey of French history from the Wars of Religion to the Revolution, when the kingdom was the predominant power in Europe. Topics to be addressed include the rise of the Bourbon monarchy, the crystallization of absolutism as a political theology, the spectacular rise and collapse of John Law’s financial system, the emergence of the philosophe movement during the Enlightenment, and the gradual de-legitimation of royal power through its association with despotism. Thematically, the course will focus on shifting logics of representation—that is, the means by which political, economic, and religious power was not only reflected, but also generated and projected, through a range of interrelated practices that include Catholic liturgy, courtly protocols, aristocratic codes of honor, financial experimentation, and the critical styles of thinking and reading inculcated by the nascent public sphere.
",Charly J Coleman,4:10pm,5:25pm,12704,Morningside,W2353-20221-000,Early Modern France,History,HIST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W2353-20221-000/,To be announced,In-Person,,4,,TR,20221HIST2353W000,LECTURE
HIST UN2377,WORLD HISTORY SINCE WW II,"In this course students will explore contemporary international and global history, focusing on how states have cooperated and competed in the Cold War, decolonization, and regional crises. But lectures will also analyze how non-governmental organizations, cross-border migration, new means of communication, and global markets are transforming the international system as a whole. Group(s): B, C, D Field(s): INTL
",Matthew J Connelly,1:10pm,2:25pm,12714,Morningside,W2377-20221-001,,History,HIST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W2377-20221-001/,To be announced,In-Person,,4,,TR,20221HIST2377W001,LECTURE
HIST UN2491,US FOREIGN RELATIONS 1890-1990,"This course has three purposes: (i) to examine the role and identity of the United States in the world, roughly between the 1890s and the late 20th century; (ii) to provide an empirical grasp of U.S. foreign relations during that period; and (iii) to subject to critical inquiry the historiographical views on the various periods and events which have come to make up that history. The lectures, on the whole, will be supplementary to the readings, not a commentary on them.
",Anders G Stephanson,2:40pm,3:55pm,12754,Morningside,W2491-20221-001,US FOREIGN RELATIONS 1890,History,HIST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W2491-20221-001/,To be announced,In-Person,,4,,MW,20221HIST2491W001,LECTURE
HIST UN2540,HISTORY OF THE SOUTH,"A survey of the history of the American South from the colonial era to the present day, with two purposes: first, to afford students an understanding of the special historical characteristics of the South and of southerners; and second, to explore what the experience of the South may teach about America as a nation.
",Barbara J Fields,11:40am,12:55pm,12774,Morningside,W2540-20221-001,,History,HIST,,,,https://en.wikipedia.org/wiki/Barbara_J._Fields,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W2540-20221-001/,To be announced,In-Person,,4,,TR,20221HIST2540W001,LECTURE
HIST UN2565,American History at the Movies,"This lecture explores major topics in modern American history through an examination of the American film industry and some of its most popular films and stars. It begins with the emergence of “Hollywood” as an industry and a place in the wake of WWI and ends with the rise of the so-called ‘New Hollywood’ in the 1970s and its treatment of the 1960s and the Vietnam War. For much of this period, Hollywood’s films were
 not
 protected free speech, making movies and stars peculiarly reflective of, and vulnerable to, changes in broader cultural and political dynamics. Students will become familiar with Hollywood’s institutional history over this half-century in order to understand the forces, both internal and external, that have shaped the presentation of what Americans do and don’t see on screens and to become skilled interpreters of American history at the movies.
",Hilary-Anne Hallett,11:40am,12:55pm,13357,Morningside,W2565-20221-001,Amer. Hist. at the Movies,History,HIST,http://culpa.info/professors/3684,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W2565-20221-001/,To be announced,In-Person,,4,,MW,20221HIST2565W001,LECTURE
HIST UN2611,JEWS & JUDAISM IN ANTIQUITY,,Seth R Schwartz,11:40am,12:55pm,12782,Morningside,W2611-20221-001,JEWS & JUDAISM IN ANTIQUI,History,HIST,http://culpa.info/professors/9875,,1.0,https://en.wikipedia.org/wiki/Seth_Schwartz,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W2611-20221-001/,To be announced,In-Person,,4,,MW,20221HIST2611W001,LECTURE
HIST UN2660,LATIN AMERICAN CIVILIZATION I,,Caterina Pizzigoni,10:10am,11:25am,12784,Morningside,W2660-20221-001,LATIN AMERICAN CIVILIZATI,History,HIST,http://culpa.info/professors/3066,gold,24.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W2660-20221-001/,To be announced,In-Person,,4,,TR,20221HIST2660W001,LECTURE
HIST UN2701,THE OTTOMAN EMPIRE,"This course will cover the seven-century long history of the Ottoman Empire, which spanned Europe, Asia, and Africa as well as the medieval, early modern, and modern period. The many levels of continuity and change will be the focus, as will issues of identities and mentalities, confessional diversity, cultural and linguistic pluralism, and imperial governance and political belonging of the empire within larger regional and global perspectives over the centuries. The course also seeks to cultivate appreciation of the human experience through the multifarious experiences culled from the Ottoman past.
",Tunc Sen,11:40am,12:55pm,12809,Morningside,W2701-20221-001,,History,HIST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W2701-20221-001/,To be announced,In-Person,,4,,TR,20221HIST2701W001,LECTURE
HIST UN2881,VIETNAM IN THE WORLD,"This course examines the history of Vietnam in the World and serves as a follow-up to ASCE UN1367: Introduction to East Asian Civilizations, Vietnam (though it is not a prerequisite). This course will explore Vietnam’s multifaceted relations with the wider world from the late 19th Century to present day as war – ranging from civil, imperial, global, decolonization, and superpower interventions – forged the modern imperial polity to the current nation-state.
",Lien-Hang Nguyen,11:40am,12:55pm,13375,Morningside,W2881-20221-001,,History,HIST,http://culpa.info/professors/13386,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W2881-20221-001/,To be announced,In-Person,,4,ASCE UN1367,TR,20221HIST2881W001,LECTURE
HIST UN2978,Science and Pseudoscience: Alchemy to AI,"During the 2020 US presidential election and the years of the COVID-19 pandemic, science and “scientific truths” were fiercely contested. This course provides a historical perspective on the issues at stake. The course begins with an historical account of how areas of natural knowledge, such as astrology, alchemy, and “natural magic,” which were central components of an educated person’s view of the world in early modern Europe, became marginalized, while a new philosophy of nature (what we would now call empirical science) came to dominate the discourse of rationality. Historical developments examined in this course out of which this new understanding of nature emerged include the rise of the centralized state, religious reform, and European expansion. The course uses this historical account to show how science and pseudoscience developed in tandem in the period from 1400 to 1800. This historical account equips students to examine contemporary issues of expertise, the social construction of science, pluralism in science, certainty and uncertainty in science, as well as critical engagement with contemporary technologies.
",Pamela Smith,4:10pm,5:25pm,12839,Morningside,W2978-20221-001,Science and Pseudoscience,History,HIST,http://culpa.info/professors/2719,,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W2978-20221-001/,To be announced,In-Person,,4,,TR,20221HIST2978W001,LECTURE
HIST UN3012,African Voices & Colonial Documents: Uga,"This course introduces students to researching and writing African colonial history with a specific focus on Uganda. Students will be guided through the missionary sources available at Columbia and we will discuss how African voices can and cannot be found in these archives. At the end of the semester students will have produced an original primary source paper on Ugandan history.
",Rhiannon Stephens,2:10pm,4:00pm,12868,Morningside,W3012-20221-001,AFR Voices & COL Docs: Ug,History,HIST,http://culpa.info/professors/11429,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W3012-20221-001/,To be announced,In-Person,,4,,R,20221HIST3012W001,SEMINAR
HIST UN3023,Mobility and Identity in the Roman World,"This course considers how identity increased, limited, controlled, or otherwise shaped the mobility of individuals and groups in the Roman world, including women, slaves, freedpeople, and diaspora communities. We will identify the structures that produced differences in mobility and consider how such groups understood and represented themselves in a variety of media as possessing a specific, shared identity and community. The course will draw on a range of primary sources, including inscriptions and literary texts (both poetry and prose), and cover the period from the second century BCE to the third century CE.
",Sailakshmi Ramgopal,2:10pm,4:00pm,13404,Morningside,W3023-20221-001,Mob & Identity in Roman W,History,HIST,http://culpa.info/professors/14017,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W3023-20221-001/,To be announced,In-Person,,4,,T,20221HIST3023W001,SEMINAR
HIST UN3069,History of the American Middle Class,"What does it mean to be middle class in America, and what has it meant historically? This course examines the history of middle-class status in America, from the early days of professionalization and corporate bureaucracy, to the progressive era political mobilization, to the mid-century consumerist era, to the present white collar precariat. By looking at cultural habits, social organization, and political engagement, and by examining materials from living room furniture to avocado toast, we'll chart the rise and fall of the most sought-after class denomination in American history.
",Joshua S Schwartz,4:10pm,6:00pm,12872,Morningside,W3069-20221-001,Hist of the Amer Middle C,History,HIST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W3069-20221-001/,To be announced,In-Person,,4,,M,20221HIST3069W001,SEMINAR
HIST UN3099,Socialist Stuff: Material Culture of the,"This course examines the experience of people living in the Soviet Union via things. Objects under socialist regimes were supposed to be transformative, turning yesterday’s backwards peasants into new communist men and women. Communism promised unheard of abundance, but those who lived under it often suffered from severe shortages. Things from outside of the communist world often took on an aura of forbidden fruit. People learned a variety of tricks to survive, and today are even nostalgic for many of its trappings.
",Brandon M Schechter,2:10pm,4:00pm,12880,Morningside,W3099-20221-001,SOCIALIST STUFF: 1917-PRE,History,HIST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W3099-20221-001/,To be announced,In-Person,,4,,T,20221HIST3099W001,SEMINAR
HIST UN3272,Modern Southeast Asian History,"This seminar explores the modern history of Southeast Asia, a diverse region of nearly a dozen nations that includes an extraordinary ethnic mix, all of the world’s major religions, and a broad spectrum of political systems. Considered one of the “main crossroads of the world,” we will explore
 the region’s modern history, including western colonial conquest, resistance struggles for decolonization, differing modes of economic development, thorough-going revolutions, and inter-ethnic violence set against the backdrop of increasing globalization.
",Lien-Hang Nguyen,10:10am,12:00pm,13414,Morningside,W3272-20221-001,Modern Southeast Asian Hi,History,HIST,http://culpa.info/professors/13386,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W3272-20221-001/,To be announced,In-Person,,4,,W,20221HIST3272W001,SEMINAR
HIST UN3429,TELLING ABOUT THE SOUTH,"A remarkable array of Southern historians, novelists, and essayists have done what Shreve McCannon urges Quentin Compson to do in William Faulkners Absalom, Absalom!--tell about the South--producing recognized masterpieces of American literature. Taking as examples certain writers of the 19th and 20th centuries, this course explores the issues they confronted, the relationship between time during which and about they wrote, and the art of the written word as exemplified in their work. Group(s): D Field(s): US Limited enrollment. Priority given to senior history majors. After obtaining permission from the professor, please add yourself to the course wait list so the department can register you in the course.
",Barbara J Fields,4:10pm,6:00pm,12781,Morningside,W3429-20221-001,,History,HIST,,,,https://en.wikipedia.org/wiki/Barbara_J._Fields,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W3429-20221-001/,To be announced,In-Person,,4,,R,20221HIST3429W001,SEMINAR
HIST UN3437,CORP BEHAVIOR & PUBLIC HEALTH,"In the decades since the publication of Silent Spring and the rise of the environmental movement, public awareness of the impact of industrial products on human health has grown enormously. There is growing concern over BPA, lead, PCBs, asbestos, and synthetic materials that make up the world around us. This course will focus on environmental history, industrial and labor history as well as on how twentieth century consumer culture shapes popular and professional understanding of disease. Throughout the term the class will trace the historical transformation of the origins of disease through primary sources such as documents gathered in lawsuits, and medical and public health literature. Students will be asked to evaluate historical debates about the causes of modern epidemics of cancer, heart disease, lead poisoning, asbestos-related illnesses and other chronic conditions. They will also consider where responsibility for these new concerns lies, particularly as they have emerged in law suits. Together, we will explore the rise of modern environmental movement in the last 75 years.
",David Rosner,8:10am,10:00am,12896,Morningside,W3437-20221-001,CORP BEHAVIOR & PUBLIC HE,History,HIST,http://culpa.info/professors/4964,silver,4.0,https://en.wikipedia.org/wiki/David_Rosner,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W3437-20221-001/,To be announced,In-Person,,4,,W,20221HIST3437W001,SEMINAR
HIST UN3490,THE GLOBAL COLD WAR,,Paul T Chamberlin,2:10pm,4:00pm,12897,Morningside,W3490-20221-001,,History,HIST,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/HIST/W3490-20221-001/,To be announced,In-Person,,4,,T,20221HIST3490W001,SEMINAR
